date,start_hour,end_hour,solar_mwh,wind_mwh,price_euros_mwh,solarSubventions_euros,windSubventions_euros
2018-01-07,12:00,13:00,1086,9046,29.26,291960.24000000005,536789.6399999999
2018-01-07,13:00,14:00,1082,8774,27.08,293243.64,539776.48
2018-01-07,14:00,15:00,879,8474,20.32,244168.62000000002,578604.72
2018-01-07,15:00,16:00,509,8196,19.86,141624.16,563393.0399999999
2018-01-07,16:00,17:00,184,7983,21.41,50910.96,536377.77
2018-01-07,17:00,18:00,61,7949,28.87,16423.030000000002,474793.7699999999
2018-01-07,18:00,19:00,0,7694,34.34,0,417476.43999999994
2018-01-07,19:00,20:00,0,7506,32.33,0,422362.62
2018-01-07,20:00,21:00,0,7155,31.44,0,408979.8
2018-01-07,21:00,22:00,0,6519,28.94,0,388923.54
2018-01-07,22:00,23:00,0,5788,29.69,0,340971.07999999996
2018-01-07,23:00,00:00,0,5358,27.01,0,329999.2199999999
2018-01-08,00:00,01:00,0,5320,18.91,0,370750.8
2018-01-08,01:00,02:00,0,5292,15.15,0,388697.39999999997
2018-01-08,02:00,03:00,0,5104,15.11,0,375092.95999999996
2018-01-08,03:00,04:00,0,4942,13.42,0,371539.55999999994
2018-01-08,04:00,05:00,0,4661,12.91,0,352791.08999999997
2018-01-08,05:00,06:00,0,4557,17.1,0,325825.5
2018-01-08,06:00,07:00,0,4580,30.03,0,268250.6
2018-01-08,07:00,08:00,0,4633,42.93,0,211589.11
2018-01-08,08:00,09:00,92,4368,44.95,23289.800000000003,190663.19999999995
2018-01-08,09:00,10:00,365,4215,44.66,92505.6,185207.09999999998
2018-01-08,10:00,11:00,867,3987,46.6,218050.50000000003,167453.99999999997
2018-01-08,11:00,12:00,1275,3680,51.88,313930.50000000006,135129.59999999998
2018-01-08,12:00,13:00,1423,3358,43.42,362409.64,151714.43999999997
2018-01-08,13:00,14:00,1355,2971,43.54,344928.80000000005,133873.25999999998
2018-01-08,14:00,15:00,1188,2770,44.19,301645.08,123015.7
2018-01-08,15:00,16:00,829,2700,40.97,213160.77,128600.99999999999
2018-01-08,16:00,17:00,330,2664,47.66,82645.20000000001,109064.15999999999
2018-01-08,17:00,18:00,77,2701,54.12,18786.460000000003,93130.48
2018-01-08,18:00,19:00,0,2642,55,0,88771.19999999998
2018-01-08,19:00,20:00,0,2632,52.93,0,93883.43999999999
2018-01-08,20:00,21:00,0,2669,37.57,0,136199.06999999998
2018-01-08,21:00,22:00,0,2582,34.12,0,140667.36
2018-01-08,22:00,23:00,0,2471,31.19,0,141860.11
2018-01-08,23:00,00:00,0,2239,45.19,0,97194.98999999999
2018-01-09,00:00,01:00,0,1953,36.01,0,102708.26999999999
2018-01-09,01:00,02:00,0,1792,36.04,0,94187.51999999999
2018-01-09,02:00,03:00,0,1642,34.2,0,89324.79999999999
2018-01-09,03:00,04:00,0,1578,30.71,0,91350.41999999998
2018-01-09,04:00,05:00,0,1710,27.86,0,103865.4
2018-01-09,05:00,06:00,0,1603,36.5,0,83516.29999999999
2018-01-09,06:00,07:00,0,1512,39.03,0,74949.84
2018-01-09,07:00,08:00,0,1436,55.9,0,46957.2
2018-01-09,08:00,09:00,88,1472,58.99,21041.68,43585.91999999999
2018-01-09,09:00,10:00,365,1574,58.9,87308,46747.799999999996
2018-01-09,10:00,11:00,944,1593,60.08,224690.88000000003,45432.35999999999
2018-01-09,11:00,12:00,1544,1643,61.35,365542.00000000006,44771.749999999985
2018-01-09,12:00,13:00,1783,1813,58.02,428062.64,55441.539999999986
2018-01-09,13:00,14:00,1788,2034,55.97,432928.44000000006,66369.41999999998
2018-01-09,14:00,15:00,1523,2285,49.08,379257.4600000001,90303.2
2018-01-09,15:00,16:00,980,2502,45.02,248018.40000000002,109037.15999999997
2018-01-09,16:00,17:00,343,2795,47.1,86093.00000000001,115992.49999999999
2018-01-09,17:00,18:00,77,3111,55.55,18676.350000000002,102818.54999999999
2018-01-09,18:00,19:00,0,3541,56.74,0,112816.25999999997
2018-01-09,19:00,20:00,0,3918,54.68,0,132898.55999999997
2018-01-09,20:00,21:00,0,4159,49.48,0,162700.08
2018-01-09,21:00,22:00,0,4119,42.91,0,188197.11
2018-01-09,22:00,23:00,0,3971,39.36,0,195532.03999999998
2018-01-09,23:00,00:00,0,3718,39.6,0,182181.99999999997
2018-01-10,00:00,01:00,0,3657,31.26,0,209692.37999999995
2018-01-10,01:00,02:00,0,3609,28.73,0,216070.82999999996
2018-01-10,02:00,03:00,0,3647,28.18,0,220351.74
2018-01-10,03:00,04:00,0,3639,24.73,0,232422.92999999996
2018-01-10,04:00,05:00,0,3662,19.42,0,253337.15999999997
2018-01-10,05:00,06:00,0,3554,30.6,0,206131.99999999997
2018-01-10,06:00,07:00,0,3300,34.87,0,177309
2018-01-10,07:00,08:00,0,2875,45.09,0,125091.24999999997
2018-01-10,08:00,09:00,101,2640,49.29,25129.81,103778.4
2018-01-10,09:00,10:00,393,2349,49.14,97841.28000000001,92691.53999999998
2018-01-10,10:00,11:00,1012,2052,48.56,252534.48,82162.07999999999
2018-01-10,11:00,12:00,1676,1741,50.46,415044.64,66401.73999999999
2018-01-10,12:00,13:00,2069,1529,47.81,517850.01000000007,62367.90999999999
2018-01-10,13:00,14:00,2073,1369,45.36,523930.02,59195.55999999999
2018-01-10,14:00,15:00,1736,1284,47.1,435736.00000000006,53285.99999999999
2018-01-10,15:00,16:00,1037,1252,47.98,259374.44000000003,50856.24
2018-01-10,16:00,17:00,369,1214,48.9,91954.8,48195.799999999996
2018-01-10,17:00,18:00,76,1352,51.9,18711.2,49618.399999999994
2018-01-10,18:00,19:00,0,1596,52.69,0,57312.35999999999
2018-01-10,19:00,20:00,0,1769,49.1,0,69875.49999999999
2018-01-10,20:00,21:00,0,1748,44,0,77960.79999999999
2018-01-10,21:00,22:00,0,1753,36.99,0,90472.32999999999
2018-01-10,22:00,23:00,0,1711,38.43,0,85840.87
2018-01-10,23:00,00:00,0,1714,37.9,0,86899.79999999999
2018-01-11,00:00,01:00,0,1875,37.33,0,96131.24999999999
2018-01-11,01:00,02:00,0,1672,36.3,0,87445.59999999999
2018-01-11,02:00,03:00,0,1627,34.2,0,88508.79999999999
2018-01-11,03:00,04:00,0,1584,33,0,88070.4
2018-01-11,04:00,05:00,0,1531,33.05,0,85047.05
2018-01-11,05:00,06:00,0,1480,37.09,0,76234.79999999999
2018-01-11,06:00,07:00,0,1423,41.5,0,67023.29999999999
2018-01-11,07:00,08:00,0,1424,53.07,0,50594.719999999994
2018-01-11,08:00,09:00,106,1487,57.22,25533.280000000002,46662.05999999999
2018-01-11,09:00,10:00,479,1447,59.02,114519.32,42802.25999999999
2018-01-11,10:00,11:00,1183,1377,57.58,284535.16000000003,42714.53999999999
2018-01-11,11:00,12:00,1731,1319,57.45,416565.1500000001,41086.84999999999
2018-01-11,12:00,13:00,1965,1340,54.61,478457.85000000003,45546.59999999999
2018-01-11,13:00,14:00,1958,1354,54.83,476322.6600000001,45724.579999999994
2018-01-11,14:00,15:00,1624,1346,54.74,395216.64,45575.55999999999
2018-01-11,15:00,16:00,1002,1354,54.01,244578.18000000002,46834.85999999999
2018-01-11,16:00,17:00,375,1333,54.96,91177.5,44842.11999999999
2018-01-11,17:00,18:00,77,1389,57.47,18528.510000000002,43239.56999999999
2018-01-11,18:00,19:00,0,1436,57.66,0,44429.84
2018-01-11,19:00,20:00,0,1546,54.9,0,52100.19999999999
2018-01-11,20:00,21:00,0,1557,50,0,60100.19999999999
2018-01-11,21:00,22:00,0,1618,43.13,0,73570.45999999999
2018-01-11,22:00,23:00,0,1580,42.4,0,72996
2018-01-11,23:00,00:00,0,1579,37.92,0,80023.71999999999
2018-01-12,00:00,01:00,0,1549,35.64,0,82035.04
2018-01-12,01:00,02:00,0,1541,34.69,0,83075.31
2018-01-12,02:00,03:00,0,1540,34,0,84083.99999999999
2018-01-12,03:00,04:00,0,1524,33.08,0,84612.48
2018-01-12,04:00,05:00,0,1395,33.46,0,76920.29999999999
2018-01-12,05:00,06:00,0,1334,35.1,0,71368.99999999999
2018-01-12,06:00,07:00,0,1313,39.93,0,63903.70999999999
2018-01-12,07:00,08:00,0,1317,48.5,0,52811.69999999999
2018-01-12,08:00,09:00,120,1237,49.56,29824.800000000003,48292.47999999999
2018-01-12,09:00,10:00,558,1194,52.36,137122.92,43270.55999999999
2018-01-12,10:00,11:00,1350,1184,52.38,331722.00000000006,42884.47999999999
2018-01-12,11:00,12:00,1957,1158,52.45,480737.05000000005,41861.69999999999
2018-01-12,12:00,13:00,2255,1155,52.08,554775.1000000001,42180.6
2018-01-12,13:00,14:00,2177,1106,51.03,537871.39,41552.41999999999
2018-01-12,14:00,15:00,1835,1086,47.14,460511.6000000001,45025.55999999999
2018-01-12,15:00,16:00,1159,1057,45.92,292276.62,45112.759999999995
2018-01-12,16:00,17:00,436,1014,46.5,109697.6,42689.399999999994
2018-01-12,17:00,18:00,80,1005,50.52,19806.4,38270.399999999994
2018-01-12,18:00,19:00,0,1029,52.44,0,37208.64
2018-01-12,19:00,20:00,0,1078,51.99,0,39465.579999999994
2018-01-12,20:00,21:00,0,1075,44.17,0,47762.24999999999
2018-01-12,21:00,22:00,0,1076,42.19,0,49937.159999999996
2018-01-12,22:00,23:00,0,1134,42.57,0,52198.02
2018-01-12,23:00,00:00,0,1289,38.04,0,65171.84
2018-01-13,00:00,01:00,0,1425,43.15,0,64766.24999999999
2018-01-13,01:00,02:00,0,1517,38.42,0,76123.05999999998
2018-01-13,02:00,03:00,0,1657,36.11,0,86975.93
2018-01-13,03:00,04:00,0,1791,33.8,0,98146.79999999999
2018-01-13,04:00,05:00,0,2091,32.04,0,118266.95999999999
2018-01-13,05:00,06:00,0,2280,32.55,0,127794
2018-01-13,06:00,07:00,0,2387,32,0,135104.19999999998
2018-01-13,07:00,08:00,0,2451,33.76,0,134412.84
2018-01-13,08:00,09:00,134,2519,39.28,34681.880000000005,124237.07999999999
2018-01-13,09:00,10:00,625,2722,44.51,158493.75000000003,120012.98
2018-01-13,10:00,11:00,1444,2870,45.62,364581.12000000005,123352.59999999999
2018-01-13,11:00,12:00,1922,3135,44.77,486900.26,137407.04999999996
2018-01-13,12:00,13:00,2018,3445,44.7,511361.20000000007,151235.49999999997
2018-01-13,13:00,14:00,1896,3463,39.14,490988.1600000001,171279.97999999998
2018-01-13,14:00,15:00,1563,3496,34.77,411584.79000000004,188189.67999999996
2018-01-13,15:00,16:00,901,3465,34.68,237341.42,186832.8
2018-01-13,16:00,17:00,298,3358,35.88,78141.56000000001,177033.75999999998
2018-01-13,17:00,18:00,69,3626,48.56,17218.260000000002,145185.03999999998
2018-01-13,18:00,19:00,0,3793,50.57,0,144247.78999999998
2018-01-13,19:00,20:00,0,3820,51.02,0,143555.59999999998
2018-01-13,20:00,21:00,0,3736,38.64,0,186650.55999999997
2018-01-13,21:00,22:00,0,3558,36.15,0,186617.09999999998
2018-01-13,22:00,23:00,0,3469,38.59,0,173484.68999999997
2018-01-13,23:00,00:00,0,3395,38,0,171786.99999999997
2018-01-14,00:00,01:00,0,3206,38.1,0,161902.99999999997
2018-01-14,01:00,02:00,0,2884,33.83,0,157956.68
2018-01-14,02:00,03:00,0,2683,33,0,149174.8
2018-01-14,03:00,04:00,0,2445,30,0,143277
2018-01-14,04:00,05:00,0,2240,27.01,0,137961.59999999998
2018-01-14,05:00,06:00,0,2188,28.48,0,131542.55999999997
2018-01-14,06:00,07:00,0,2087,29.74,0,122840.81999999999
2018-01-14,07:00,08:00,0,1905,32.7,0,106489.49999999999
2018-01-14,08:00,09:00,101,1833,35.1,26563,98065.49999999999
2018-01-14,09:00,10:00,378,1782,36.9,98733.60000000002,92129.4
2018-01-14,10:00,11:00,869,1661,37.2,226722.10000000003,85375.39999999998
2018-01-14,11:00,12:00,1294,1363,35.88,339312.68000000005,71857.35999999999
2018-01-14,12:00,13:00,1514,1117,40.88,389431.08,53303.23999999999
2018-01-14,13:00,14:00,1505,922,37.04,392895.3,47538.31999999999
2018-01-14,14:00,15:00,1225,796,34.9,322420.00000000006,42745.2
2018-01-14,15:00,16:00,785,710,33.07,208048.55000000002,39426.299999999996
2018-01-14,16:00,17:00,303,761,34.84,79767.78,40911.35999999999
2018-01-14,17:00,18:00,74,900,37.99,19248.14,45548.99999999999
2018-01-14,18:00,19:00,0,999,49.27,0,39290.66999999999
2018-01-14,19:00,20:00,0,1173,49.79,0,45524.13
2018-01-14,20:00,21:00,0,1284,45.14,0,55802.63999999999
2018-01-14,21:00,22:00,0,1447,36.57,0,75287.40999999999
2018-01-14,22:00,23:00,0,1762,38.86,0,87641.87999999999
2018-01-14,23:00,00:00,0,2068,38.33,0,103958.35999999999
2018-01-15,00:00,01:00,0,2403,29.2,0,142738.19999999998
2018-01-15,01:00,02:00,0,2796,31.16,0,160602.24
2018-01-15,02:00,03:00,0,3033,28.26,0,183011.21999999997
2018-01-15,03:00,04:00,0,3387,23.16,0,221645.28
2018-01-15,04:00,05:00,0,3759,24.86,0,239598.65999999997
2018-01-15,05:00,06:00,0,4078,26.67,0,252550.53999999998
2018-01-15,06:00,07:00,0,4701,40.7,0,225177.89999999997
2018-01-15,07:00,08:00,0,5534,54.19,0,190424.93999999997
2018-01-15,08:00,09:00,111,6534,52.87,27220.530000000002,233459.81999999998
2018-01-15,09:00,10:00,457,7435,47.69,114437.37000000001,304165.85
2018-01-15,10:00,11:00,1023,8031,49.68,254133.66,312566.51999999996
2018-01-15,11:00,12:00,1425,8554,49.91,353670.75000000006,330954.26
2018-01-15,12:00,13:00,1535,8926,50.22,380495.80000000005,342579.87999999995
2018-01-15,13:00,14:00,1437,9164,49.34,357468.12000000005,359778.6399999999
2018-01-15,14:00,15:00,1199,9316,38.35,311440.25,468128.99999999994
2018-01-15,15:00,16:00,709,9436,37.47,184786.66999999998,482462.67999999993
2018-01-15,16:00,17:00,257,9416,37.08,67082.14000000001,485112.31999999995
2018-01-15,17:00,18:00,70,9421,42.92,17862.600000000002,430351.2799999999
2018-01-15,18:00,19:00,0,9402,53.55,0,329540.1
2018-01-15,19:00,20:00,0,9251,52.25,0,336273.8499999999
2018-01-15,20:00,21:00,0,9148,45.93,0,390345.16
2018-01-15,21:00,22:00,0,9057,36.71,0,469967.7299999999
2018-01-15,22:00,23:00,0,9009,40.57,0,432702.26999999996
2018-01-15,23:00,00:00,0,8877,36.21,0,465066.02999999997
2018-01-16,00:00,01:00,0,8836,29.81,0,519468.43999999994
2018-01-16,01:00,02:00,0,8925,17.1,0,638137.5
2018-01-16,02:00,03:00,0,8905,9.26,0,706522.7
2018-01-16,03:00,04:00,0,9038,5.87,0,747713.7399999999
2018-01-16,04:00,05:00,0,9339,8.2,0,750855.6
2018-01-16,05:00,06:00,0,9455,16.48,0,681894.5999999999
2018-01-16,06:00,07:00,0,9615,29.09,0,572188.6499999999
2018-01-16,07:00,08:00,0,9851,38.92,0,489397.67999999993
2018-01-16,08:00,09:00,117,9739,44.07,29721.510000000002,433677.6699999999
2018-01-16,09:00,10:00,473,9756,44.94,119744.68000000001,425946.95999999996
2018-01-16,10:00,11:00,1056,9489,44.57,267727.68000000005,417800.6699999999
2018-01-16,11:00,12:00,1384,9536,43.73,352048.0800000001,427880.31999999995
2018-01-16,12:00,13:00,1506,9586,40.69,387659.46,459265.25999999995
2018-01-16,13:00,14:00,1417,9551,40.15,365515.1500000001,462745.94999999995
2018-01-16,14:00,15:00,1199,9424,38.63,311104.53,470917.2799999999
2018-01-16,15:00,16:00,808,9305,37.28,210742.56000000003,477532.5999999999
2018-01-16,16:00,17:00,328,8979,39.39,84856.88,441856.58999999997
2018-01-16,17:00,18:00,78,8641,47.07,19580.340000000004,358860.7299999999
2018-01-16,18:00,19:00,0,8596,48.45,0,345129.3999999999
2018-01-16,19:00,20:00,0,8487,44.34,0,375634.61999999994
2018-01-16,20:00,21:00,0,8216,39.9,0,400119.19999999995
2018-01-16,21:00,22:00,0,8569,33.18,0,474893.98
2018-01-16,22:00,23:00,0,9009,33.39,0,497386.88999999996
2018-01-16,23:00,00:00,0,9373,30.47,0,544852.49
2018-01-17,00:00,01:00,0,9501,24.54,0,608634.06
2018-01-17,01:00,02:00,0,9726,19.32,0,673817.28
2018-01-17,02:00,03:00,0,9824,18.36,0,690037.7599999999
2018-01-17,03:00,04:00,0,9735,15.76,0,709097.3999999999
2018-01-17,04:00,05:00,0,9501,15.25,0,696898.35
2018-01-17,05:00,06:00,0,9513,22.39,0,629855.73
2018-01-17,06:00,07:00,0,9576,32.83,0,534053.52
2018-01-17,07:00,08:00,0,9593,44.95,0,418734.4499999999
2018-01-17,08:00,09:00,137,9217,47.26,34365.08,381030.77999999997
2018-01-17,09:00,10:00,633,9005,46.39,159332.43000000002,380101.04999999993
2018-01-17,10:00,11:00,1511,8940,41.9,387118.20000000007,417497.99999999994
