date,start_hour,end_hour,solar_mwh,wind_mwh,price_euros_mwh,solarSubventions_euros,windSubventions_euros
2015-01-01,00:00,01:00,0,1314,53.48,0,46147.67999999999
2015-01-01,01:00,02:00,0,1383,51.93,0,50714.60999999999
2015-01-01,02:00,03:00,0,1464,48.76,0,58325.759999999995
2015-01-01,03:00,04:00,0,1543,42.27,0,71487.18999999999
2015-01-01,04:00,05:00,0,1579,38.41,0,79250.01
2015-01-01,05:00,06:00,0,1482,35.72,0,78368.15999999999
2015-01-01,06:00,07:00,0,1387,32.66,0,77588.78
2015-01-01,07:00,08:00,0,1583,32.83,0,88283.90999999999
2015-01-01,08:00,09:00,59,1814,30.06,20292.46,106191.55999999998
2015-01-01,09:00,10:00,385,1936,29.24,132732.6,114920.95999999999
2015-01-01,10:00,11:00,1053,1927,37.54,354292.38,98392.62
2015-01-01,11:00,12:00,1635,1846,41.19,544144.35,87518.86
2015-01-01,12:00,13:00,1883,1768,44.69,620090.73,77632.87999999999
2015-01-01,13:00,14:00,1857,1715,39.77,620665.11,83743.44999999998
2015-01-01,14:00,15:00,1516,1693,33.29,516516.36,93639.82999999999
2015-01-01,15:00,16:00,911,1697,32.47,311133.82999999996,95252.60999999999
2015-01-01,16:00,17:00,300,1938,34.73,101781,104400.06
2015-01-01,17:00,18:00,39,2301,40.95,12988.95,109642.64999999998
2015-01-01,18:00,19:00,0,2672,51.25,0,99799.19999999998
2015-01-01,19:00,20:00,0,3017,52.55,0,108762.84999999999
2015-01-01,20:00,21:00,0,3289,49.55,0,128435.45
2015-01-01,21:00,22:00,0,3496,46.31,0,147845.83999999997
2015-01-01,22:00,23:00,0,3619,48.75,0,144217.14999999997
2015-01-01,23:00,00:00,0,3887,47.59,0,159405.86999999997
2015-01-02,00:00,01:00,0,3971,38.8,0,197755.8
2015-01-02,01:00,02:00,0,4022,36.73,0,208621.13999999998
2015-01-02,02:00,03:00,0,4034,33.52,0,222192.71999999997
2015-01-02,03:00,04:00,0,4223,27.5,0,258025.3
2015-01-02,04:00,05:00,0,4433,22.84,0,291514.07999999996
2015-01-02,05:00,06:00,0,4504,26.1,0,281499.99999999994
2015-01-02,06:00,07:00,0,4490,27.17,0,275820.69999999995
2015-01-02,07:00,08:00,0,4425,33.33,0,244569.74999999997
2015-01-02,08:00,09:00,57,4247,42.06,18920.579999999998,197655.37999999998
2015-01-02,09:00,10:00,331,3843,46.13,108524.97,163212.20999999996
2015-01-02,10:00,11:00,842,3518,44.05,277817.89999999997,156726.9
2015-01-02,11:00,12:00,1271,3270,45.3,417777.7,141591
2015-01-02,12:00,13:00,1397,3083,48.64,454527.92000000004,123196.67999999998
2015-01-02,13:00,14:00,1360,2771,44.87,447616.8,121175.82999999999
2015-01-02,14:00,15:00,1119,2381,41,372627,113335.59999999999
2015-01-02,15:00,16:00,639,2162,39.78,213566.58000000002,105548.83999999998
2015-01-02,16:00,17:00,203,1877,39.73,67856.81,91728.98999999999
2015-01-02,17:00,18:00,36,1692,50.24,11655.36,64905.11999999999
2015-01-02,18:00,19:00,0,1605,54.1,0,55372.499999999985
2015-01-02,19:00,20:00,0,1488,53.13,0,52779.359999999986
2015-01-02,20:00,21:00,0,1367,48.81,0,54392.929999999986
2015-01-02,21:00,22:00,0,1192,42.99,0,54367.11999999999
2015-01-02,22:00,23:00,0,1088,48.76,0,43345.92
2015-01-02,23:00,00:00,0,1038,48.45,0,41675.69999999999
2015-01-03,00:00,01:00,0,1168,46.97,0,48623.84
2015-01-03,01:00,02:00,0,1278,43.27,0,57931.73999999999
2015-01-03,02:00,03:00,0,1376,41.76,0,64451.84
2015-01-03,03:00,04:00,0,1606,37.54,0,82002.35999999999
2015-01-03,04:00,05:00,0,1905,32.99,0,105937.04999999999
2015-01-03,05:00,06:00,0,2182,31.24,0,125159.52
2015-01-03,06:00,07:00,0,2344,36.71,0,121630.15999999999
2015-01-03,07:00,08:00,0,2744,39.47,0,134812.72
2015-01-03,08:00,09:00,52,3217,44.51,17133.48,141837.53
2015-01-03,09:00,10:00,275,3846,44.45,90626.25,169800.89999999997
2015-01-03,10:00,11:00,693,4216,45.01,227990.07,183775.43999999997
2015-01-03,11:00,12:00,1025,4683,45.36,336856,202492.91999999998
2015-01-03,12:00,13:00,1183,5302,45.6,388497.19999999995,227985.99999999997
2015-01-03,13:00,14:00,1204,5822,43.4,398042.4,263154.39999999997
2015-01-03,14:00,15:00,991,6246,39.6,331390.39999999997,306053.99999999994
2015-01-03,15:00,16:00,600,6630,35.48,203112,352185.6
2015-01-03,16:00,17:00,209,6730,33.85,71091.34999999999,368467.49999999994
2015-01-03,17:00,18:00,38,6649,45.96,12465.52,283513.3599999999
2015-01-03,18:00,19:00,0,6362,49.82,0,246718.35999999996
2015-01-03,19:00,20:00,0,5858,47.62,0,240060.83999999997
2015-01-03,20:00,21:00,0,4972,43.79,0,222795.31999999998
2015-01-03,21:00,22:00,0,4106,42.44,0,189532.96
2015-01-03,22:00,23:00,0,3385,42.03,0,157639.44999999998
2015-01-03,23:00,00:00,0,2742,40.91,0,130765.98
2015-01-04,00:00,01:00,0,2376,36.26,0,124359.84
2015-01-04,01:00,02:00,0,2172,32.28,0,122327.03999999998
2015-01-04,02:00,03:00,0,2086,27.63,0,127183.42
2015-01-04,03:00,04:00,0,1815,23.94,0,117357.9
2015-01-04,04:00,05:00,0,1562,15.69,0,113885.42
2015-01-04,05:00,06:00,0,1370,18.14,0,96530.2
2015-01-04,06:00,07:00,0,1273,20.03,0,87289.60999999999
2015-01-04,07:00,08:00,0,1164,19.23,0,80746.68
2015-01-04,08:00,09:00,56,1061,27.31,19414.64,65028.689999999995
2015-01-04,09:00,10:00,335,1019,34.54,113719.09999999999,55087.13999999999
2015-01-04,10:00,11:00,847,970,36.7,285693.10000000003,50342.99999999999
2015-01-04,11:00,12:00,1235,928,37.14,416022.10000000003,47754.88
2015-01-04,12:00,13:00,1362,889,42.55,451434.89999999997,40938.45
2015-01-04,13:00,14:00,1370,892,38.34,459854.19999999995,44831.91999999999
2015-01-04,14:00,15:00,1142,895,32.68,389787.44,50048.399999999994
2015-01-04,15:00,16:00,681,896,25.25,237498.75,56761.59999999999
2015-01-04,16:00,17:00,229,890,30.43,78677.53,51771.299999999996
2015-01-04,17:00,18:00,37,920,43.04,12245.519999999999,41915.2
2015-01-04,18:00,19:00,0,884,54.35,0,30276.999999999993
2015-01-04,19:00,20:00,0,901,51.57,0,33364.02999999999
2015-01-04,20:00,21:00,0,951,49.99,0,36718.10999999999
2015-01-04,21:00,22:00,0,957,41.18,0,45380.939999999995
2015-01-04,22:00,23:00,0,1005,44.79,0,44029.049999999996
2015-01-04,23:00,00:00,0,982,42.96,0,44818.479999999996
2015-01-05,00:00,01:00,0,1057,36.56,0,55006.27999999999
2015-01-05,01:00,02:00,0,1048,34.94,0,56235.67999999999
2015-01-05,02:00,03:00,0,1010,32.19,0,56974.1
2015-01-05,03:00,04:00,0,947,23.53,0,61621.28999999999
2015-01-05,04:00,05:00,0,821,22.92,0,53923.27999999999
2015-01-05,05:00,06:00,0,760,34.26,0,41298.399999999994
2015-01-05,06:00,07:00,0,731,44.28,0,32397.919999999995
2015-01-05,07:00,08:00,0,825,50.38,0,31531.499999999993
2015-01-05,08:00,09:00,64,848,53.79,20493.44,29518.879999999997
2015-01-05,09:00,10:00,371,796,52.03,119450.87000000001,29109.719999999994
2015-01-05,10:00,11:00,949,702,50.6,306906.6,26675.999999999996
2015-01-05,11:00,12:00,1436,576,50.5,464546,21945.6
2015-01-05,12:00,13:00,1609,515,48.45,523809.95,20677.249999999996
2015-01-05,13:00,14:00,1582,476,44.54,521205.72,20972.559999999998
2015-01-05,14:00,15:00,1325,436,42,439900,20317.6
2015-01-05,15:00,16:00,819,429,43.1,271007.1,19519.499999999996
2015-01-05,16:00,17:00,278,469,46.7,90989.40000000001,19651.099999999995
2015-01-05,17:00,18:00,41,546,56.78,13006.02,17373.719999999998
2015-01-05,18:00,19:00,0,602,58.84,0,17915.519999999993
2015-01-05,19:00,20:00,0,610,53.6,0,21349.999999999996
2015-01-05,20:00,21:00,0,598,46.9,0,24936.6
2015-01-05,21:00,22:00,0,623,44.58,0,27424.46
2015-01-05,22:00,23:00,0,678,48.7,0,27052.199999999993
2015-01-05,23:00,00:00,0,729,46.06,0,31011.659999999993
2015-01-06,00:00,01:00,0,736,45.56,0,31677.439999999995
2015-01-06,01:00,02:00,0,739,40.28,0,35708.479999999996
2015-01-06,02:00,03:00,0,736,39.2,0,36358.399999999994
2015-01-06,03:00,04:00,0,753,36.22,0,39442.14
2015-01-06,04:00,05:00,0,754,34.04,0,41138.24
2015-01-06,05:00,06:00,0,823,38.58,0,41166.46
2015-01-06,06:00,07:00,0,986,43.32,0,44646.079999999994
2015-01-06,07:00,08:00,0,1114,50,0,43000.399999999994
2015-01-06,08:00,09:00,62,1120,49.53,20117.140000000003,43758.399999999994
2015-01-06,09:00,10:00,350,1110,50.87,113095.5,41880.299999999996
2015-01-06,10:00,11:00,876,1143,50.86,283070.64,43136.81999999999
2015-01-06,11:00,12:00,1322,1220,50.17,428103.25999999995,46884.59999999999
2015-01-06,12:00,13:00,1508,1248,47.97,491653.23999999993,50706.23999999999
2015-01-06,13:00,14:00,1489,1280,45.2,489583.2,55551.999999999985
2015-01-06,14:00,15:00,1221,1348,41.45,406043.55,63558.19999999999
2015-01-06,15:00,16:00,712,1381,40.08,237751.04,67006.12
2015-01-06,16:00,17:00,235,1504,43.62,77639.3,67649.92
2015-01-06,17:00,18:00,39,1586,48.55,12692.55,63519.299999999996
2015-01-06,18:00,19:00,0,1553,52.32,0,56342.83999999999
2015-01-06,19:00,20:00,0,1519,53.1,0,53924.49999999999
2015-01-06,20:00,21:00,0,1468,48.78,0,58455.75999999999
2015-01-06,21:00,22:00,0,1387,43.91,0,61985.03
2015-01-06,22:00,23:00,0,1348,44.58,0,59338.95999999999
2015-01-06,23:00,00:00,0,1240,45.73,0,53158.799999999996
2015-01-07,00:00,01:00,0,997,40,0,48454.2
2015-01-07,01:00,02:00,0,818,36.69,0,42462.38
2015-01-07,02:00,03:00,0,708,37.45,0,36214.2
2015-01-07,03:00,04:00,0,638,32.08,0,36059.759999999995
2015-01-07,04:00,05:00,0,565,29.48,0,33402.799999999996
2015-01-07,05:00,06:00,0,528,34.94,0,28332.48
2015-01-07,06:00,07:00,0,569,41.74,0,26663.339999999997
2015-01-07,07:00,08:00,0,697,49.17,0,27482.709999999995
2015-01-07,08:00,09:00,62,869,54.44,19812.72,29685.039999999997
2015-01-07,09:00,10:00,350,1012,50.99,113053.5,38061.31999999999
2015-01-07,10:00,11:00,890,1060,50,288360,40915.99999999999
2015-01-07,11:00,12:00,1361,969,51.22,439303.57999999996,36221.219999999994
2015-01-07,12:00,13:00,1593,879,50.15,515893.05000000005,33797.549999999996
2015-01-07,13:00,14:00,1599,858,51.46,515741.46,31866.119999999995
2015-01-07,14:00,15:00,1355,900,50.88,437827.60000000003,33947.99999999999
2015-01-07,15:00,16:00,862,973,48,281012,39503.799999999996
2015-01-07,16:00,17:00,309,1117,47.14,100999.74,46310.81999999999
2015-01-07,17:00,18:00,44,1416,51.07,14208.92,53142.47999999999
2015-01-07,18:00,19:00,0,1890,52.46,0,68304.59999999999
2015-01-07,19:00,20:00,0,2233,48.78,0,88918.05999999998
2015-01-07,20:00,21:00,0,2523,47.45,0,103821.44999999998
2015-01-07,21:00,22:00,0,2790,42.02,0,129958.19999999998
2015-01-07,22:00,23:00,0,2955,45.57,0,127153.64999999998
2015-01-07,23:00,00:00,0,3302,45.6,0,141985.99999999997
2015-01-08,00:00,01:00,0,3402,43.88,0,152137.43999999997
2015-01-08,01:00,02:00,0,3473,35.65,0,183895.34999999998
2015-01-08,02:00,03:00,0,3490,35.87,0,184027.69999999998
2015-01-08,03:00,04:00,0,3685,30.17,0,215314.54999999996
2015-01-08,04:00,05:00,0,3848,24.54,0,246502.88
2015-01-08,05:00,06:00,0,4102,32,0,232173.19999999998
2015-01-08,06:00,07:00,0,4307,40.96,0,205185.47999999998
2015-01-08,07:00,08:00,0,4597,49.53,0,179604.78999999998
2015-01-08,08:00,09:00,64,4863,48.07,20859.52,197097.38999999998
2015-01-08,09:00,10:00,371,5172,48.75,120667.75,206104.19999999998
2015-01-08,10:00,11:00,934,5422,49.29,303279.13999999996,213138.81999999998
2015-01-08,11:00,12:00,1352,5651,49.33,438953.84,221914.77
2015-01-08,12:00,13:00,1488,5849,48.43,484448.16,234954.32999999996
2015-01-08,13:00,14:00,1424,5985,47.21,465348.96,247719.14999999997
2015-01-08,14:00,15:00,1142,5873,43.47,377465.25999999995,265048.49
2015-01-08,15:00,16:00,694,5190,38.27,232996.62000000002,261212.69999999995
2015-01-08,16:00,17:00,241,4529,41.07,80236.13,215263.36999999997
2015-01-08,17:00,18:00,38,4231,47.97,12389.14,171905.52999999997
2015-01-08,18:00,19:00,0,4020,51.25,0,150146.99999999997
2015-01-08,19:00,20:00,0,3860,50.31,0,147799.39999999997
2015-01-08,20:00,21:00,0,3800,47.97,0,154393.99999999997
2015-01-08,21:00,22:00,0,3675,40.5,0,176767.49999999997
2015-01-08,22:00,23:00,0,3730,43.8,0,167104
2015-01-08,23:00,00:00,0,4067,44.05,0,181184.84999999998
2015-01-09,00:00,01:00,0,4479,32.06,0,253242.65999999997
2015-01-09,01:00,02:00,0,5019,29.71,0,295568.91
2015-01-09,02:00,03:00,0,5199,28.53,0,312303.93
2015-01-09,03:00,04:00,0,5363,23.75,0,347790.55
2015-01-09,04:00,05:00,0,5803,16.05,0,421007.64999999997
2015-01-09,05:00,06:00,0,6117,21.44,0,410817.72
2015-01-09,06:00,07:00,0,6371,31.86,0,361490.54
2015-01-09,07:00,08:00,0,6406,44,0,285707.6
2015-01-09,08:00,09:00,58,6305,45.82,19034.44,269727.89999999997
2015-01-09,09:00,10:00,280,6277,45.59,91954.79999999999,269973.76999999996
2015-01-09,10:00,11:00,708,6195,42.52,234687.84000000003,285465.5999999999
2015-01-09,11:00,12:00,1080,6188,41.57,359024.4,291021.63999999996
2015-01-09,12:00,13:00,1286,6295,41.01,428225.14,299579.05
2015-01-09,13:00,14:00,1251,6404,39.24,418784.76,316101.43999999994
2015-01-09,14:00,15:00,1033,6337,36.29,348854.43,331488.47
2015-01-09,15:00,16:00,637,6403,29.47,219465.61,378609.38999999996
2015-01-09,16:00,17:00,247,6432,30.09,84945.77,376336.31999999995
2015-01-09,17:00,18:00,43,6583,35.43,14558.51,350018.11
2015-01-09,18:00,19:00,0,6710,41,0,319395.99999999994
2015-01-09,19:00,20:00,0,6761,38.95,0,335683.64999999997
2015-01-09,20:00,21:00,0,6801,32.53,0,381332.06999999995
2015-01-09,21:00,22:00,0,6767,26.69,0,418944.97
2015-01-09,22:00,23:00,0,6630,26.56,0,411325.19999999995
2015-01-09,23:00,00:00,0,6552,25.26,0,415003.67999999993
2015-01-10,00:00,01:00,0,6558,19.04,0,456174.48000000004
2015-01-10,01:00,02:00,0,6582,15.96,0,478116.4799999999
2015-01-10,02:00,03:00,0,6547,13.7,0,490370.29999999993
2015-01-10,03:00,04:00,0,6451,11.01,0,500533.0899999999
2015-01-10,04:00,05:00,0,6372,9.08,0,506701.44
2015-01-10,05:00,06:00,0,6275,9.28,0,497732.99999999994
2015-01-10,06:00,07:00,0,6160,11.76,0,473334.3999999999
2015-01-10,07:00,08:00,0,6284,15.84,0,457223.83999999997
2015-01-10,08:00,09:00,63,6347,16.93,22495.41,454889.48999999993
2015-01-10,09:00,10:00,328,6249,18.11,116731.92,440492.00999999995
2015-01-10,10:00,11:00,765,6291,19.19,271429.65,436658.31
2015-01-10,11:00,12:00,1079,6322,19.25,382775.25,438430.69999999995
2015-01-10,12:00,13:00,1279,6408,20.47,452164.86999999994,436577.04
2015-01-10,13:00,14:00,1257,6451,18.21,447228.03,454085.8899999999
2015-01-10,14:00,15:00,1028,6336,16.21,367808.12,458663.0399999999
2015-01-10,15:00,16:00,637,6171,11.34,231014.42,476771.45999999996
2015-01-10,16:00,17:00,225,5819,14.15,80966.25,433224.54999999993
2015-01-10,17:00,18:00,41,5596,18.64,14569.76,391496.16
2015-01-10,18:00,19:00,0,5287,24.45,0,339161.04999999993
2015-01-10,19:00,20:00,0,4793,27.75,0,291654.05
2015-01-10,20:00,21:00,0,4140,24.56,0,265125.6
2015-01-10,21:00,22:00,0,3725,18.75,0,260191.24999999997
2015-01-10,22:00,23:00,0,3467,25.81,0,217692.92999999996
2015-01-10,23:00,00:00,0,3126,27.67,0,190467.17999999996
2015-01-11,00:00,01:00,0,3111,26.95,0,191793.14999999997
2015-01-11,01:00,02:00,0,3203,24.22,0,206209.13999999998
2015-01-11,02:00,03:00,0,3419,27.08,0,210336.87999999998
2015-01-11,03:00,04:00,0,3431,20.91,0,232244.38999999998
2015-01-11,04:00,05:00,0,3538,13.09,0,267154.37999999995
2015-01-11,05:00,06:00,0,3973,16.41,0,286810.87
2015-01-11,06:00,07:00,0,4305,18.72,0,300833.39999999997
2015-01-11,07:00,08:00,0,4689,17.21,0,334747.70999999996
2015-01-11,08:00,09:00,66,4720,21.2,23284.8,318127.99999999994
2015-01-11,09:00,10:00,372,4636,25.96,129470.88,290399.04
2015-01-11,10:00,11:00,940,4445,28.83,324459.8,265677.64999999997
2015-01-11,11:00,12:00,1517,4564,30.73,520740.58999999997,264118.67999999993
2015-01-11,12:00,13:00,1830,4658,31.8,626226,264574.39999999997
2015-01-11,13:00,14:00,1853,4606,30.37,636746.39,268207.37999999995
2015-01-11,14:00,15:00,1568,4433,23.39,549756.48,289075.93
2015-01-11,15:00,16:00,984,3958,12.7,355519.2,300412.19999999995
2015-01-11,16:00,17:00,350,3706,18.49,124428.5,259827.66
2015-01-11,17:00,18:00,50,3894,25.81,17409.5,244504.25999999998
2015-01-11,18:00,19:00,0,4332,35.48,0,230115.84
2015-01-11,19:00,20:00,0,4622,42,0,215385.19999999998
2015-01-11,20:00,21:00,0,4747,36.08,0,249312.43999999997
2015-01-11,21:00,22:00,0,4849,31.8,0,275423.2
2015-01-11,22:00,23:00,0,4823,33,0,268158.8
2015-01-11,23:00,00:00,0,4771,32.19,0,269132.11
2015-01-12,00:00,01:00,0,4858,27.59,0,296386.57999999996
2015-01-12,01:00,02:00,0,4893,26.81,0,302338.47
2015-01-12,02:00,03:00,0,4962,25.75,0,311861.69999999995
2015-01-12,03:00,04:00,0,5105,17.86,0,361127.69999999995
2015-01-12,04:00,05:00,0,5253,15.16,0,385780.32
2015-01-12,05:00,06:00,0,5313,19.84,0,365321.87999999995
2015-01-12,06:00,07:00,0,5367,33.98,0,293145.54
2015-01-12,07:00,08:00,0,5495,45.51,0,236779.55
2015-01-12,08:00,09:00,83,5602,48.06,27053.02,227105.07999999996
2015-01-12,09:00,10:00,474,5587,46.2,155377.2,236888.79999999996
2015-01-12,10:00,11:00,1175,5491,45,386575,239407.59999999998
2015-01-12,11:00,12:00,1718,5499,45.38,564569.16,237666.77999999994
2015-01-12,12:00,13:00,1949,5567,42.49,646112.99,256694.36999999997
2015-01-12,13:00,14:00,1892,5508,41.53,629033.2400000001,259261.55999999997
2015-01-12,14:00,15:00,1592,5364,36.31,537602.48,280483.55999999994
2015-01-12,15:00,16:00,1026,5283,32.37,350512.38,297063.08999999997
2015-01-12,16:00,17:00,379,5294,33.53,129038.13,291540.57999999996
2015-01-12,17:00,18:00,49,5398,41.31,16301.81,255271.41999999995
2015-01-12,18:00,19:00,0,5594,47.89,0,227731.73999999996
2015-01-12,19:00,20:00,0,5716,48.42,0,229668.87999999995
2015-01-12,20:00,21:00,0,5830,41.89,0,272319.3
2015-01-12,21:00,22:00,0,5981,35.24,0,319146.16
2015-01-12,22:00,23:00,0,6006,37.44,0,307266.95999999996
2015-01-12,23:00,00:00,0,6005,35,0,321867.99999999994
2015-01-13,00:00,01:00,0,5923,33.04,0,329081.87999999995
2015-01-13,01:00,02:00,0,5818,26.56,0,360948.72
2015-01-13,02:00,03:00,0,5883,26.29,0,366569.73
2015-01-13,03:00,04:00,0,5928,17.44,0,421836.48
2015-01-13,04:00,05:00,0,5928,11.26,0,458471.51999999996
2015-01-13,05:00,06:00,0,6012,22.29,0,398655.72000000003
2015-01-13,06:00,07:00,0,5970,33.78,0,327275.39999999997
2015-01-13,07:00,08:00,0,5954,44.94,0,259951.63999999998
2015-01-13,08:00,09:00,72,5816,49.04,23397.12,230080.95999999996
2015-01-13,09:00,10:00,384,5689,49.64,124554.24,221643.43999999997
2015-01-13,10:00,11:00,901,5519,48.1,293635.89999999997,223519.49999999997
2015-01-13,11:00,12:00,1325,5038,46.95,433341.25,209832.69999999995
2015-01-13,12:00,13:00,1578,5136,46.04,517520.87999999995,218588.15999999997
2015-01-13,13:00,14:00,1570,5427,43.38,519073.4,245408.93999999994
2015-01-13,14:00,15:00,1251,5561,36.48,422237.51999999996,289839.32
2015-01-13,15:00,16:00,730,5396,33.05,248893.5,299747.8
2015-01-13,16:00,17:00,272,5279,34.13,92444.64,287547.12999999995
2015-01-13,17:00,18:00,46,4852,43.03,15224.62,221105.63999999996
2015-01-13,18:00,19:00,0,4444,49.22,0,175004.71999999997
2015-01-13,19:00,20:00,0,4434,46.38,0,187203.47999999995
2015-01-13,20:00,21:00,0,4514,42.44,0,208366.24
2015-01-13,21:00,22:00,0,4694,33.36,0,259296.55999999997
2015-01-13,22:00,23:00,0,4846,33.97,0,264736.98
2015-01-13,23:00,00:00,0,5145,31.39,0,294345.44999999995
2015-01-14,00:00,01:00,0,5331,34.58,0,287980.62
2015-01-14,01:00,02:00,0,5229,29.67,0,308144.97
2015-01-14,02:00,03:00,0,5267,27.49,0,321866.37
2015-01-14,03:00,04:00,0,5384,21.3,0,362343.2
2015-01-14,04:00,05:00,0,5272,15.59,0,384908.72
2015-01-14,05:00,06:00,0,4766,18.9,0,332190.19999999995
2015-01-14,06:00,07:00,0,4688,34.78,0,252308.15999999997
2015-01-14,07:00,08:00,0,5270,48,0,213961.99999999997
2015-01-14,08:00,09:00,68,5436,47.79,22182.28,221843.15999999997
2015-01-14,09:00,10:00,365,5423,48.14,118938.90000000001,219414.57999999996
2015-01-14,10:00,11:00,899,5219,45.5,295321.5,224938.89999999997
2015-01-14,11:00,12:00,1317,5093,45.03,433253.49000000005,221902.00999999995
2015-01-14,12:00,13:00,1569,4978,45.5,515416.5,214551.79999999996
2015-01-14,13:00,14:00,1643,5015,40.81,547431.17,239666.84999999995
2015-01-14,14:00,15:00,1397,4726,42.04,463748.12,220042.55999999997
2015-01-14,15:00,16:00,855,3970,38.94,286476.3,197150.19999999998
2015-01-14,16:00,17:00,330,3145,41.15,109840.50000000001,149230.25
2015-01-14,17:00,18:00,49,3167,48.93,15928.43,125634.88999999998
2015-01-14,18:00,19:00,0,3730,50.99,0,140285.29999999996
2015-01-14,19:00,20:00,0,4343,50.94,0,163557.37999999998
2015-01-14,20:00,21:00,0,5016,44.99,0,218747.75999999995
2015-01-14,21:00,22:00,0,5498,38.62,0,274790.04
2015-01-14,22:00,23:00,0,5824,39.54,0,285725.43999999994
2015-01-14,23:00,00:00,0,6053,38.92,0,300713.04
2015-01-15,00:00,01:00,0,6265,30.44,0,364372.39999999997
2015-01-15,01:00,02:00,0,6367,24.91,0,405514.23
2015-01-15,02:00,03:00,0,6453,22.67,0,425446.29
2015-01-15,03:00,04:00,0,6524,16.87,0,467966.51999999996
2015-01-15,04:00,05:00,0,6549,15.43,0,479190.3299999999
2015-01-15,05:00,06:00,0,6585,16.05,0,477741.75
2015-01-15,06:00,07:00,0,6590,32.33,0,370819.3
2015-01-15,07:00,08:00,0,6604,48.62,0,264027.92
2015-01-15,08:00,09:00,66,6575,49.01,21449.34,260304.24999999997
2015-01-15,09:00,10:00,308,6446,47.58,100537.36,264414.92
2015-01-15,10:00,11:00,700,6346,45.94,229642,270720.36
2015-01-15,11:00,12:00,999,6030,46.54,327132.54,253621.79999999996
2015-01-15,12:00,13:00,1163,6033,45.46,382092.02,260263.61999999997
2015-01-15,13:00,14:00,1157,6270,42.94,383036.42,286288.19999999995
2015-01-15,14:00,15:00,963,6256,38.18,323394.66,315427.51999999996
2015-01-15,15:00,16:00,591,5918,35.54,200029.86,314009.07999999996
2015-01-15,16:00,17:00,227,5576,35.68,76798.64,295081.92
2015-01-15,17:00,18:00,43,5379,41.66,14290.62,252490.25999999998
2015-01-15,18:00,19:00,0,4963,50.45,0,189338.44999999995
2015-01-15,19:00,20:00,0,4467,49.47,0,174793.71
2015-01-15,20:00,21:00,0,4171,42.98,0,190281.02
2015-01-15,21:00,22:00,0,4032,35.42,0,214421.75999999998
2015-01-15,22:00,23:00,0,3639,35.49,0,193267.28999999998
2015-01-15,23:00,00:00,0,3263,34.75,0,175712.55
2015-01-16,00:00,01:00,0,2705,35.95,0,142418.24999999997
2015-01-16,01:00,02:00,0,2237,30.86,0,129164.37999999999
2015-01-16,02:00,03:00,0,1937,29.47,0,114534.81
2015-01-16,03:00,04:00,0,1824,24.74,0,116480.64
2015-01-16,04:00,05:00,0,1737,22.95,0,114034.04999999999
2015-01-16,05:00,06:00,0,1652,29.58,0,97501.04
2015-01-16,06:00,07:00,0,1631,39.73,0,79706.97
2015-01-16,07:00,08:00,0,1709,49.49,0,66838.98999999999
2015-01-16,08:00,09:00,53,1539,50.71,17134.370000000003,58312.70999999999
2015-01-16,09:00,10:00,219,1477,48.98,71179.37999999999,58518.74
2015-01-16,10:00,11:00,506,1357,50.54,163670.75999999998,51647.41999999999
2015-01-16,11:00,12:00,742,1170,49.76,240586.08000000002,45442.799999999996
2015-01-16,12:00,13:00,802,1139,48.43,261107.13999999998,45753.63
2015-01-16,13:00,14:00,797,1179,46.17,261280.50999999998,50024.969999999994
2015-01-16,14:00,15:00,659,1147,44.99,216817.59,50020.66999999999
2015-01-16,15:00,16:00,408,1113,44.05,134619.6,49584.149999999994
2015-01-16,16:00,17:00,165,1002,47.1,53938.49999999999,41582.99999999999
2015-01-16,17:00,18:00,43,1071,52.49,13824.93,38673.80999999999
2015-01-16,18:00,19:00,0,1071,53.54,0,37549.259999999995
2015-01-16,19:00,20:00,0,1084,48.02,0,43988.719999999994
2015-01-16,20:00,21:00,0,1116,41.51,0,52552.439999999995
2015-01-16,21:00,22:00,0,1151,37.92,0,58332.67999999999
2015-01-16,22:00,23:00,0,1096,40.64,0,52564.159999999996
2015-01-16,23:00,00:00,0,1127,43.18,0,51188.34
2015-01-17,00:00,01:00,0,1118,36.54,0,58203.079999999994
2015-01-17,01:00,02:00,0,1122,33.17,0,62192.45999999999
2015-01-17,02:00,03:00,0,1172,32.26,0,66030.48
2015-01-17,03:00,04:00,0,1126,27.92,0,68325.68
2015-01-17,04:00,05:00,0,994,27.05,0,61180.7
2015-01-17,05:00,06:00,0,908,27.24,0,55714.88
2015-01-17,06:00,07:00,0,857,27.41,0,52439.829999999994
2015-01-17,07:00,08:00,0,819,33.17,0,45397.16999999999
2015-01-17,08:00,09:00,81,799,41.99,26892.809999999998,37241.38999999999
2015-01-17,09:00,10:00,426,851,47.44,139114.56,35027.159999999996
2015-01-17,10:00,11:00,1043,910,46.57,341509.49,38247.299999999996
2015-01-17,11:00,12:00,1535,958,43.39,507486.35000000003,43311.17999999999
2015-01-17,12:00,13:00,1745,896,43,577595,40857.59999999999
2015-01-17,13:00,14:00,1687,1028,38.08,566697.04,51934.56
2015-01-17,14:00,15:00,1420,1225,34.5,482090,66272.5
2015-01-17,15:00,16:00,921,1207,31.27,315654.33,69197.31
2015-01-17,16:00,17:00,350,1165,33.84,119055.99999999999,63795.39999999999
2015-01-17,17:00,18:00,55,1351,42.44,18235.8,62362.159999999996
2015-01-17,18:00,19:00,0,1708,45.84,0,73034.07999999999
