date,start_hour,end_hour,solar_mwh,wind_mwh,price_euros_mwh,solarSubventions_euros,windSubventions_euros
2017-01-02,04:00,05:00,0,562,44.99,0,24284.02
2017-01-02,05:00,06:00,0,546,46.97,0,22511.58
2017-01-02,06:00,07:00,0,591,52,0,21394.2
2017-01-02,07:00,08:00,0,609,59.07,0,17740.170000000002
2017-01-02,08:00,09:00,102,585,64.98,26593.44,13583.699999999999
2017-01-02,09:00,10:00,395,564,65.02,102968.6,13073.520000000004
2017-01-02,10:00,11:00,887,568,68.49,228145.27,11195.280000000004
2017-01-02,11:00,12:00,1228,586,65.99,318923.87999999995,13015.060000000005
2017-01-02,12:00,13:00,1424,550,65.75,370168.8,12347.500000000002
2017-01-02,13:00,14:00,1481,543,64.98,386126.31999999995,12608.46
2017-01-02,14:00,15:00,1242,661,61.19,328521.42,17853.610000000004
2017-01-02,15:00,16:00,751,756,59.71,199758.49000000002,21538.440000000002
2017-01-02,16:00,17:00,268,813,60.96,70950.32,22146.120000000003
2017-01-02,17:00,18:00,70,930,73.55,17650.5,13624.500000000005
2017-01-02,18:00,19:00,0,1226,77.42,0,13216.28
2017-01-02,19:00,20:00,0,1411,75,0,18625.200000000004
2017-01-02,20:00,21:00,0,1448,70.11,0,26194.320000000003
2017-01-02,21:00,22:00,0,1383,61.21,0,37327.170000000006
2017-01-02,22:00,23:00,0,1279,60.1,0,35939.9
2017-01-02,23:00,00:00,0,1236,58.78,0,36363.12
2017-01-03,00:00,01:00,0,1209,54.68,0,40525.68
2017-01-03,01:00,02:00,0,1165,52.74,0,41310.9
2017-01-03,02:00,03:00,0,1119,49.25,0,43585.05
2017-01-03,03:00,04:00,0,1062,45,0,45878.4
2017-01-03,04:00,05:00,0,1055,45.18,0,45386.100000000006
2017-01-03,05:00,06:00,0,1058,49.25,0,41209.100000000006
2017-01-03,06:00,07:00,0,1064,57.65,0,32505.200000000004
2017-01-03,07:00,08:00,0,1140,70.51,0,20166.6
2017-01-03,08:00,09:00,120,1196,74.04,30199.199999999997,16935.359999999997
2017-01-03,09:00,10:00,508,1272,75.32,127193.04,16383.360000000011
2017-01-03,10:00,11:00,1272,1289,74.65,319335.6,17465.949999999997
2017-01-03,11:00,12:00,1950,1142,73.31,492160.5,17004.38
2017-01-03,12:00,13:00,2321,1090,72.71,587189.79,16884.10000000001
2017-01-03,13:00,14:00,2324,1164,71.69,590319.24,19217.640000000007
2017-01-03,14:00,15:00,1944,1209,70.51,496089.36,21387.209999999995
2017-01-03,15:00,16:00,1197,1244,69.94,306144.72,22715.440000000006
2017-01-03,16:00,17:00,418,1342,71.11,106418.62,22934.780000000006
2017-01-03,17:00,18:00,69,1553,81.32,16862.22,10684.640000000016
2017-01-03,18:00,19:00,0,1865,137.21,0,-91403.65000000001
2017-01-03,19:00,20:00,0,1991,90.17,0,-3922.2699999999977
2017-01-03,20:00,21:00,0,2146,74.94,0,28455.96000000001
2017-01-03,21:00,22:00,0,2198,71.59,0,36508.78
2017-01-03,22:00,23:00,0,2288,68.73,0,44547.36
2017-01-03,23:00,00:00,0,2478,67.42,0,51492.840000000004
2017-01-04,00:00,01:00,0,2563,62.69,0,65382.13000000001
2017-01-04,01:00,02:00,0,2626,56.04,0,84452.16
2017-01-04,02:00,03:00,0,2650,54.1,0,90365
2017-01-04,03:00,04:00,0,2584,52,0,93540.8
2017-01-04,04:00,05:00,0,2692,51.36,0,99173.28000000001
2017-01-04,05:00,06:00,0,2697,53.02,0,94880.46
2017-01-04,06:00,07:00,0,2697,62.4,0,69582.6
2017-01-04,07:00,08:00,0,2751,72.32,0,43685.88000000003
2017-01-04,08:00,09:00,105,2864,73.01,26532.45,43504.159999999996
2017-01-04,09:00,10:00,508,2805,73,128371.59999999999,42636.00000000001
2017-01-04,10:00,11:00,1234,2889,72.85,312016.89999999997,44346.15000000002
2017-01-04,11:00,12:00,1818,2988,72.51,460299.42,46881.719999999994
2017-01-04,12:00,13:00,2096,3059,71.72,532342.08,50412.320000000014
2017-01-04,13:00,14:00,2079,2994,71.59,528294.69,49730.34
2017-01-04,14:00,15:00,1727,3107,69,443320.89999999997,59654.40000000001
2017-01-04,15:00,16:00,1080,3232,67.13,279255.6,68098.24000000002
2017-01-04,16:00,17:00,381,3201,68.26,98084.64,63827.939999999995
2017-01-04,17:00,18:00,70,3141,72.15,17748.5,50413.04999999999
2017-01-04,18:00,19:00,0,3144,76.8,0,35841.60000000002
2017-01-04,19:00,20:00,0,3095,76.16,0,37263.80000000002
2017-01-04,20:00,21:00,0,3011,72.48,0,47332.92
2017-01-04,21:00,22:00,0,3068,66.16,0,67618.72000000002
2017-01-04,22:00,23:00,0,2951,64.98,0,68522.22
2017-01-04,23:00,00:00,0,2897,61.95,0,76046.25
2017-01-05,00:00,01:00,0,2824,51.22,0,104431.52
2017-01-05,01:00,02:00,0,2774,48.41,0,110377.46000000002
2017-01-05,02:00,03:00,0,2749,50,0,105011.8
2017-01-05,03:00,04:00,0,2638,47.46,0,107472.12000000001
2017-01-05,04:00,05:00,0,2533,42.34,0,116163.38
2017-01-05,05:00,06:00,0,2391,45.18,0,102860.82
2017-01-05,06:00,07:00,0,2249,54.09,0,76713.39
2017-01-05,07:00,08:00,0,2103,66.21,0,46244.970000000016
2017-01-05,08:00,09:00,102,1992,69.7,26112,36852
2017-01-05,09:00,10:00,507,1876,72.6,128321.7,29265.600000000017
2017-01-05,10:00,11:00,1222,1730,73.03,308762.74,26244.100000000002
2017-01-05,11:00,12:00,1820,1513,72.6,460642,23602.800000000014
2017-01-05,12:00,13:00,2186,1375,72.54,553407.7599999999,21532.499999999996
2017-01-05,13:00,14:00,2274,1362,71.51,578028.0599999999,22731.779999999995
2017-01-05,14:00,15:00,2025,1381,71.1,515565,23615.100000000013
2017-01-05,15:00,16:00,1336,1377,70.51,340933.84,24359.129999999997
2017-01-05,16:00,17:00,477,1448,69.7,122112,26788
2017-01-05,17:00,18:00,89,1598,74.31,22373.71,22196.22
2017-01-05,18:00,19:00,0,1797,96.93,0,-15687.810000000007
2017-01-05,19:00,20:00,0,1964,89.53,0,-2612.1199999999967
2017-01-05,20:00,21:00,0,1930,73.69,0,28004.30000000001
2017-01-05,21:00,22:00,0,1930,71.68,0,31883.59999999999
2017-01-05,22:00,23:00,0,1988,66.76,0,42622.719999999994
2017-01-05,23:00,00:00,0,2091,69.2,0,39729
2017-01-06,00:00,01:00,0,2088,59.58,0,59758.56000000001
2017-01-06,01:00,02:00,0,2081,53.98,0,71211.82
2017-01-06,02:00,03:00,0,2034,52.11,0,73407.06000000001
2017-01-06,03:00,04:00,0,1896,48.14,0,75953.76000000001
2017-01-06,04:00,05:00,0,1689,46.74,0,70025.94
2017-01-06,05:00,06:00,0,1567,48.41,0,62350.93000000001
2017-01-06,06:00,07:00,0,1523,53.29,0,53167.93000000001
2017-01-06,07:00,08:00,0,1532,73.28,0,22857.440000000002
2017-01-06,08:00,09:00,127,1534,86.03,30438.09,3328.7800000000025
2017-01-06,09:00,10:00,616,1519,76.14,153728.96,18319.140000000003
2017-01-06,10:00,11:00,1618,1323,72.86,409095.11999999994,20294.820000000003
2017-01-06,11:00,12:00,2492,1115,75.08,624545.04,14628.800000000005
2017-01-06,12:00,13:00,2884,1009,84.9,694467.2,3329.699999999997
2017-01-06,13:00,14:00,2845,983,70.99,724649.95,16917.430000000008
2017-01-06,14:00,15:00,2395,980,68.53,615922.1499999999,19276.600000000002
2017-01-06,15:00,16:00,1504,954,65.62,391160.31999999995,21541.32
2017-01-06,16:00,17:00,522,1074,66.21,135453.78,23617.26000000001
2017-01-06,17:00,18:00,83,1318,71.01,21139.27,22656.42
2017-01-06,18:00,19:00,0,1560,169.32,0,-126547.19999999998
2017-01-06,19:00,20:00,0,1827,107.85,0,-35900.54999999998
2017-01-06,20:00,21:00,0,1913,85.17,0,5796.390000000002
2017-01-06,21:00,22:00,0,1983,78.07,0,20087.79000000002
2017-01-06,22:00,23:00,0,1929,78.57,0,18576.27000000002
2017-01-06,23:00,00:00,0,1883,106.13,0,-33762.18999999999
2017-01-07,00:00,01:00,0,1836,66,0,40759.200000000004
2017-01-07,01:00,02:00,0,1688,60,0,47601.600000000006
2017-01-07,02:00,03:00,0,1570,55.95,0,50632.5
2017-01-07,03:00,04:00,0,1588,52,0,57485.600000000006
2017-01-07,04:00,05:00,0,1633,50.78,0,61106.86
2017-01-07,05:00,06:00,0,1623,50.74,0,60797.58
2017-01-07,06:00,07:00,0,1595,54.08,0,54421.40000000001
2017-01-07,07:00,08:00,0,1648,56.28,0,52604.16
2017-01-07,08:00,09:00,125,1693,61.28,33052.49999999999,45575.560000000005
2017-01-07,09:00,10:00,610,1642,67.2,157685,34482
2017-01-07,10:00,11:00,1566,1524,73.48,394976.51999999996,22433.28
2017-01-07,11:00,12:00,2318,1450,70.69,591113.1799999999,25389.500000000007
2017-01-07,12:00,13:00,2625,1418,70.69,669401.25,24829.180000000008
2017-01-07,13:00,14:00,2600,1275,63.73,681121.9999999999,31199.250000000007
2017-01-07,14:00,15:00,2146,1177,55.09,580729.06,38970.47
2017-01-07,15:00,16:00,1366,1208,53.26,372153.04,42207.520000000004
2017-01-07,16:00,17:00,486,1248,59.08,129577.32,36341.76000000001
2017-01-07,17:00,18:00,85,1287,69.99,21735.35,23436.27000000001
2017-01-07,18:00,19:00,0,1465,76.52,0,17111.20000000001
2017-01-07,19:00,20:00,0,1515,78.28,0,15028.800000000003
2017-01-07,20:00,21:00,0,1452,68.23,0,28996.44
2017-01-07,21:00,22:00,0,1420,60,0,40044.00000000001
2017-01-07,22:00,23:00,0,1414,61.19,0,38192.14000000001
2017-01-07,23:00,00:00,0,1422,66.09,0,31440.42
2017-01-08,00:00,01:00,0,1446,69.2,0,27474
2017-01-08,01:00,02:00,0,1398,61.07,0,37927.740000000005
2017-01-08,02:00,03:00,0,1307,55.47,0,42778.11000000001
2017-01-08,03:00,04:00,0,1246,50.22,0,47323.08
2017-01-08,04:00,05:00,0,1212,47.99,0,48734.520000000004
2017-01-08,05:00,06:00,0,1217,48,0,48923.4
2017-01-08,06:00,07:00,0,1249,47.15,0,51271.450000000004
2017-01-08,07:00,08:00,0,1266,50.13,0,48196.62
2017-01-08,08:00,09:00,116,1297,51.3,31830.399999999998,47859.30000000001
2017-01-08,09:00,10:00,445,1256,54,120906.5,42955.200000000004
2017-01-08,10:00,11:00,957,1263,58.07,256121.91,38054.19
2017-01-08,11:00,12:00,1169,1212,61.28,309106.9799999999,32627.04
2017-01-08,12:00,13:00,1346,1182,67.1,348075.60000000003,24940.20000000001
2017-01-08,13:00,14:00,1394,1202,64.6,363973.4,28367.20000000001
2017-01-08,14:00,15:00,1226,1184,54.74,332196.95999999996,39616.64
2017-01-08,15:00,16:00,904,1158,53,246520.8,40761.600000000006
2017-01-08,16:00,17:00,353,1138,54.08,95881.86,38828.560000000005
2017-01-08,17:00,18:00,88,1131,60.95,23298,30819.75
2017-01-08,18:00,19:00,0,1146,70.51,0,20272.739999999998
2017-01-08,19:00,20:00,0,1155,75.52,0,14645.400000000009
2017-01-08,20:00,21:00,0,1152,73.2,0,17280
2017-01-08,21:00,22:00,0,1167,68.4,0,23106.599999999995
2017-01-08,22:00,23:00,0,1162,71.21,0,19742.380000000012
2017-01-08,23:00,00:00,0,1145,65.88,0,25556.40000000001
2017-01-09,00:00,01:00,0,1099,58,0,33189.8
2017-01-09,01:00,02:00,0,1127,52.9,0,39783.100000000006
2017-01-09,02:00,03:00,0,1168,50.04,0,44570.880000000005
2017-01-09,03:00,04:00,0,1215,45.75,0,51576.75
2017-01-09,04:00,05:00,0,1173,45.02,0,50650.14
2017-01-09,05:00,06:00,0,1182,52.24,0,42504.72
2017-01-09,06:00,07:00,0,1251,65.75,0,28084.950000000004
2017-01-09,07:00,08:00,0,1314,78.01,0,13389.659999999996
2017-01-09,08:00,09:00,132,1417,89.78,31141.44,-2238.8599999999974
2017-01-09,09:00,10:00,524,1553,80,128746.79999999999,12734.600000000004
2017-01-09,10:00,11:00,1177,1698,80,289188.89999999997,13923.600000000004
2017-01-09,11:00,12:00,1716,1848,80,421621.19999999995,15153.600000000006
2017-01-09,12:00,13:00,1960,2031,80,481572,16654.200000000004
2017-01-09,13:00,14:00,1843,2172,79.89,453027.83,18049.320000000003
2017-01-09,14:00,15:00,1452,2322,78.7,358644,22059
2017-01-09,15:00,16:00,913,2617,77,227063.09999999998,29310.40000000001
2017-01-09,16:00,17:00,314,3104,75.75,78484.3,38644.80000000001
2017-01-09,17:00,18:00,68,3499,77.51,16876.92,37404.30999999999
2017-01-09,18:00,19:00,0,4031,83.87,0,17454.229999999992
2017-01-09,19:00,20:00,0,4473,80.1,0,36231.30000000004
2017-01-09,20:00,21:00,0,4856,77.07,0,54047.28000000005
2017-01-09,21:00,22:00,0,5085,66.2,0,111870
2017-01-09,22:00,23:00,0,5118,66.6,0,110548.80000000005
2017-01-09,23:00,00:00,0,4815,65.82,0,107759.70000000004
2017-01-10,00:00,01:00,0,4529,59.99,0,127763.09000000001
2017-01-10,01:00,02:00,0,4259,55.8,0,137991.60000000003
2017-01-10,02:00,03:00,0,3777,52.98,0,133025.94000000003
2017-01-10,03:00,04:00,0,3544,50,0,135380.80000000002
2017-01-10,04:00,05:00,0,3240,49.19,0,126392.40000000002
2017-01-10,05:00,06:00,0,3174,52.07,0,114676.62000000001
2017-01-10,06:00,07:00,0,2866,63.55,0,70646.90000000002
2017-01-10,07:00,08:00,0,2593,80.4,0,20225.399999999994
2017-01-10,08:00,09:00,93,2477,77.9,23045.399999999998,25513.09999999999
2017-01-10,09:00,10:00,368,2509,82.73,89412.95999999999,13724.229999999998
2017-01-10,10:00,11:00,762,2372,84.59,183725.81999999998,8562.919999999998
2017-01-10,11:00,12:00,1007,2101,84.09,243301.27,8635.109999999999
2017-01-10,12:00,13:00,1169,2095,82.06,284815.16,12863.300000000001
2017-01-10,13:00,14:00,1153,2203,80,283292.1,18064.600000000006
2017-01-10,14:00,15:00,1022,2206,77.79,253364.01999999996,22964.459999999992
2017-01-10,15:00,16:00,651,2036,75.69,162756.50999999998,25470.36000000001
2017-01-10,16:00,17:00,242,1896,75.85,60463.7,23415.600000000017
2017-01-10,17:00,18:00,64,1796,88.38,15188.48,-323.2799999999867
2017-01-10,18:00,19:00,0,1653,103.3,0,-24960.299999999992
2017-01-10,19:00,20:00,0,1660,88.26,0,-99.60000000000377
2017-01-10,20:00,21:00,0,1660,79.67,0,14159.800000000001
2017-01-10,21:00,22:00,0,1723,70.49,0,30514.330000000013
2017-01-10,22:00,23:00,0,1640,68.39,0,32488.400000000005
2017-01-10,23:00,00:00,0,1608,70.21,0,28927.920000000013
2017-01-11,00:00,01:00,0,1651,66.76,0,35397.439999999995
2017-01-11,01:00,02:00,0,1793,64.79,0,41974.13
2017-01-11,02:00,03:00,0,1977,62.05,0,51698.55000000001
2017-01-11,03:00,04:00,0,2226,53.34,0,77598.36
2017-01-11,04:00,05:00,0,2514,50.62,0,94476.12000000001
2017-01-11,05:00,06:00,0,2812,58.3,0,84078.80000000002
2017-01-11,06:00,07:00,0,3233,75.8,0,40089.20000000002
2017-01-11,07:00,08:00,0,3812,90.7,0,-9530
2017-01-11,08:00,09:00,111,4367,96.88,25399.02,-37905.55999999997
2017-01-11,09:00,10:00,446,4765,93.1,103739.59999999999,-23348.49999999996
2017-01-11,10:00,11:00,991,4939,82.57,240941.83,27806.570000000047
2017-01-11,11:00,12:00,1321,5367,81.61,322442.88999999996,35368.53000000002
2017-01-11,12:00,13:00,1464,5808,79.98,359734.07999999996,47741.759999999995
2017-01-11,13:00,14:00,1494,6021,79.56,367733.16,52021.44
2017-01-11,14:00,15:00,1267,6037,79.82,311529.96,50590.060000000056
2017-01-11,15:00,16:00,800,6082,78.87,197464,56745.05999999999
2017-01-11,16:00,17:00,295,6014,79.56,72611.3,51960.96000000001
2017-01-11,17:00,18:00,64,5710,83.65,15491.199999999999,25980.499999999985
2017-01-11,18:00,19:00,0,5158,95.76,0,-38994.48000000001
2017-01-11,19:00,20:00,0,4780,88.44,0,-1147.1999999999755
2017-01-11,20:00,21:00,0,4528,85,0,14489.600000000013
2017-01-11,21:00,22:00,0,4164,77.6,0,44138.40000000004
2017-01-11,22:00,23:00,0,3700,77.95,0,37925
2017-01-11,23:00,00:00,0,3458,77.51,0,36966.01999999999
2017-01-12,00:00,01:00,0,3636,67.19,0,76392.36000000002
2017-01-12,01:00,02:00,0,3572,60.37,0,99408.76000000002
2017-01-12,02:00,03:00,0,3293,60.71,0,90524.57
2017-01-12,03:00,04:00,0,3064,51.37,0,112847.12000000001
2017-01-12,04:00,05:00,0,3023,48.46,0,120134.02
2017-01-12,05:00,06:00,0,2855,60.01,0,80482.45000000001
2017-01-12,06:00,07:00,0,2615,73.69,0,37943.650000000016
2017-01-12,07:00,08:00,0,2524,82.87,0,13452.919999999996
2017-01-12,08:00,09:00,95,2518,87,22676.5,3021.600000000007
2017-01-12,09:00,10:00,418,2666,88.01,99354.42,506.53999999999394
2017-01-12,10:00,11:00,956,2747,86.71,228474.44,4093.030000000025
2017-01-12,11:00,12:00,1361,3036,86.4,325687.3,5464.799999999991
2017-01-12,12:00,13:00,1545,3626,82.94,375064.2,19072.76000000002
2017-01-12,13:00,14:00,1514,4311,81.19,370188.14,30220.110000000022
2017-01-12,14:00,15:00,1177,5036,79.69,289553.76999999996,42856.36000000002
2017-01-12,15:00,16:00,628,5576,76.98,156196.15999999997,62562.719999999994
2017-01-12,16:00,17:00,201,6309,77.15,49958.549999999996,69714.44999999998
2017-01-12,17:00,18:00,61,7275,79.97,14989.529999999999,59873.25000000003
2017-01-12,18:00,19:00,0,7715,89.85,0,-12729.749999999935
2017-01-12,19:00,20:00,0,7940,81.28,0,54944.80000000001
2017-01-12,20:00,21:00,0,7554,78.33,0,74557.98000000004
2017-01-12,21:00,22:00,0,6793,70.04,0,123360.87999999998
2017-01-12,22:00,23:00,0,6297,69.21,0,119580.03000000006
2017-01-12,23:00,00:00,0,6306,64.28,0,150839.52000000002
2017-01-13,00:00,01:00,0,6624,59.2,0,192096
2017-01-13,01:00,02:00,0,6833,53.2,0,239155
2017-01-13,02:00,03:00,0,6865,50.16,0,261144.60000000003
2017-01-13,03:00,04:00,0,6653,46.34,0,278494.58
2017-01-13,04:00,05:00,0,6481,43.66,0,288663.74000000005
2017-01-13,05:00,06:00,0,6291,48.52,0,249626.88
2017-01-13,06:00,07:00,0,5848,61.69,0,155030.48000000004
2017-01-13,07:00,08:00,0,5487,99,0,-59259.599999999984
2017-01-13,08:00,09:00,116,5244,87.45,27637,3933
2017-01-13,09:00,10:00,546,5351,96.8,124979.4,-46018.59999999997
2017-01-13,10:00,11:00,1315,5170,104.48,290904.3,-84167.6
2017-01-13,11:00,12:00,1865,5426,99.82,421266.2,-63050.119999999944
2017-01-13,12:00,13:00,2125,5943,96.48,487092.49999999994,-49208.04000000001
2017-01-13,13:00,14:00,2140,6276,89.9,504611.99999999994,-10669.200000000017
2017-01-13,14:00,15:00,1877,6357,80.73,459808.68999999994,47486.78999999999
2017-01-13,15:00,16:00,1214,6430,72.97,306814.22,97928.90000000002
2017-01-13,16:00,17:00,445,6637,75.59,111298.95,83692.56999999999
2017-01-13,17:00,18:00,77,6732,105.44,16960.02,-116059.67999999996
2017-01-13,18:00,19:00,0,6866,105.82,0,-120978.91999999994
2017-01-13,19:00,20:00,0,7146,96.02,0,-55881.71999999995
2017-01-13,20:00,21:00,0,7141,85,0,22851.20000000002
2017-01-13,21:00,22:00,0,6996,81.19,0,49041.960000000036
2017-01-13,22:00,23:00,0,6663,81.19,0,46707.630000000034
2017-01-13,23:00,00:00,0,6157,81.08,0,43837.840000000026
2017-01-14,00:00,01:00,0,5704,75,0,75292.80000000002
2017-01-14,01:00,02:00,0,5276,65.13,0,121717.32000000004
2017-01-14,02:00,03:00,0,5101,59.71,0,145327.49000000002
2017-01-14,03:00,04:00,0,4856,55.25,0,160005.2
2017-01-14,04:00,05:00,0,4614,50.01,0,176208.66000000003
2017-01-14,05:00,06:00,0,4393,52.93,0,154941.11000000002
2017-01-14,06:00,07:00,0,4299,55.99,0,138470.79
2017-01-14,07:00,08:00,0,4041,61.25,0,108904.95000000001
2017-01-14,08:00,09:00,104,3695,70.06,26586.559999999998,67027.3
2017-01-14,09:00,10:00,587,3557,72.89,148399.47,54457.670000000006
2017-01-14,10:00,11:00,1489,3354,73.49,375540.68999999994,49337.340000000026
2017-01-14,11:00,12:00,2207,3107,69.19,566117.57,59064.070000000014
2017-01-14,12:00,13:00,2626,3148,67.94,676877.76,63778.48000000002
2017-01-14,13:00,14:00,2559,3401,61.23,676778.73,91724.97000000002
2017-01-14,14:00,15:00,1982,3564,59.03,528539.94,103961.88
2017-01-14,15:00,16:00,1279,3561,58.41,341863.91,106082.19000000002
2017-01-14,16:00,17:00,464,3361,58.03,124198.87999999998,101401.37000000001
2017-01-14,17:00,18:00,79,3238,72.89,19971.99,49573.780000000006
2017-01-14,18:00,19:00,0,3401,85.48,0,9250.719999999996
2017-01-14,19:00,20:00,0,3369,81.79,0,21595.28999999999
2017-01-14,20:00,21:00,0,3438,75.93,0,42184.25999999999
2017-01-14,21:00,22:00,0,3378,69.75,0,62324.10000000001
2017-01-14,22:00,23:00,0,3321,72.89,0,50844.51000000001
2017-01-14,23:00,00:00,0,3155,70.31,0,56442.950000000004
2017-01-15,00:00,01:00,0,2982,64.87,0,69570.06
2017-01-15,01:00,02:00,0,2870,58.65,0,84808.50000000001
2017-01-15,02:00,03:00,0,2787,55.08,0,92305.44000000002
2017-01-15,03:00,04:00,0,2686,51.59,0,98334.45999999999
2017-01-15,04:00,05:00,0,2581,50,0,98594.20000000001
2017-01-15,05:00,06:00,0,2406,50,0,91909.20000000001
2017-01-15,06:00,07:00,0,2245,51,0,83514
2017-01-15,07:00,08:00,0,2132,52.19,0,76773.32
2017-01-15,08:00,09:00,115,1998,55.19,31108.649999999998,65953.98000000001
2017-01-15,09:00,10:00,551,1850,63.91,144246.28999999998,44936.500000000015
2017-01-15,10:00,11:00,1187,1770,66.13,308109.58999999997,39063.900000000016
2017-01-15,11:00,12:00,1657,1647,67.37,428052.81,34307.009999999995
2017-01-15,12:00,13:00,1828,1659,71.38,464896.95999999996,27904.380000000012
2017-01-15,13:00,14:00,1723,1677,65.77,447859.39,37615.11000000001
2017-01-15,14:00,15:00,1362,1793,58.53,363885.5399999999,53198.310000000005
2017-01-15,15:00,16:00,830,1874,57.51,222597.7,57513.06000000001
2017-01-15,16:00,17:00,295,1958,57.12,79231.09999999999,60854.640000000014
2017-01-15,17:00,18:00,66,2082,69.75,16892.7,38412.90000000001
2017-01-15,18:00,19:00,0,2144,88,0,428.8000000000061
2017-01-15,19:00,20:00,0,2080,82.38,0,12105.600000000015
2017-01-15,20:00,21:00,0,2047,79.37,0,18075.009999999995
2017-01-15,21:00,22:00,0,1942,76.55,0,22624.30000000001
2017-01-15,22:00,23:00,0,1802,75.83,0,22290.74000000001
2017-01-15,23:00,00:00,0,1805,69.75,0,33302.25000000001
2017-01-16,00:00,01:00,0,1712,57.29,0,52917.920000000006
2017-01-16,01:00,02:00,0,1627,51.38,0,59906.14
2017-01-16,02:00,03:00,0,1611,48.01,0,64746.09000000001
2017-01-16,03:00,04:00,0,1583,41.89,0,73308.73000000001
2017-01-16,04:00,05:00,0,1583,40.98,0,74749.26000000001
2017-01-16,05:00,06:00,0,1612,48.98,0,63222.64000000001
2017-01-16,06:00,07:00,0,1733,66.83,0,37034.21000000001
2017-01-16,07:00,08:00,0,1745,100.38,0,-21254.099999999988
2017-01-16,08:00,09:00,120,1640,110.69,25801.199999999997,-36883.59999999999
2017-01-16,09:00,10:00,512,1516,110.8,110028.79999999999,-34261.59999999999
2017-01-16,10:00,11:00,1166,1393,108.57,253173.58,-28375.409999999985
2017-01-16,11:00,12:00,1649,1432,109.15,357090.94999999995,-30000.400000000005
2017-01-16,12:00,13:00,1813,1436,106.04,398243.57999999996,-25618.240000000005
2017-01-16,13:00,14:00,1829,1482,105.59,402581.18999999994,-25771.98
2017-01-16,14:00,15:00,1525,1581,107.7,332450,-30829.5
2017-01-16,15:00,16:00,994,1714,108.68,215717.87999999998,-35102.72000000001
2017-01-16,16:00,17:00,387,1848,108.43,84083.48999999999,-37385.04000000001
2017-01-16,17:00,18:00,78,1864,120,16044.599999999999,-59275.2
2017-01-16,18:00,19:00,0,1946,124.83,0,-71281.98
2017-01-16,19:00,20:00,0,2058,113.84,0,-52767.12
2017-01-16,20:00,21:00,0,2184,97.2,0,-19656
2017-01-16,21:00,22:00,0,2240,80,0,18368.000000000007
2017-01-16,22:00,23:00,0,2301,80,0,18868.200000000008
2017-01-16,23:00,00:00,0,2458,80,0,20155.600000000006
2017-01-17,00:00,01:00,0,2520,80.81,0,18622.800000000003
2017-01-17,01:00,02:00,0,2531,69.61,0,47051.29000000001
2017-01-17,02:00,03:00,0,2586,72.08,0,41686.320000000014
2017-01-17,03:00,04:00,0,2678,58.28,0,80125.76000000001
2017-01-17,04:00,05:00,0,2769,57.76,0,84288.36000000002
2017-01-17,05:00,06:00,0,2825,69.63,0,52460.25000000002
2017-01-17,06:00,07:00,0,2868,94.64,0,-18469.919999999995
2017-01-17,07:00,08:00,0,2991,127.06,0,-116230.26
2017-01-17,08:00,09:00,145,3023,135.06,27642.8,-141657.78
2017-01-17,09:00,10:00,784,3123,135.7,148960,-148342.49999999994
2017-01-17,10:00,11:00,1914,3167,129.33,375852.17999999993,-130258.71000000004
2017-01-17,11:00,12:00,2793,3219,124,563348.1,-115240.2
2017-01-17,12:00,13:00,3185,3226,111.26,682991.4,-74391.56000000001
2017-01-17,13:00,14:00,3179,3325,106.08,698171.98,-59450.999999999985
