date,start_hour,end_hour,solar_mwh,wind_mwh,price_euros_mwh,solarSubventions_euros,windSubventions_euros
2016-01-04,15:00,16:00,474,3723,34.92,145318.91999999998,198733.74
2016-01-04,16:00,17:00,182,3517,38,55237,176905.09999999998
2016-01-04,17:00,18:00,65,3472,41.21,19518.850000000002,163496.47999999998
2016-01-04,18:00,19:00,0,3800,42.95,0,172329.99999999997
2016-01-04,19:00,20:00,0,4194,41.96,0,194349.96
2016-01-04,20:00,21:00,0,4181,34.94,0,223098.16
2016-01-04,21:00,22:00,0,4223,30.66,0,243413.72
2016-01-04,22:00,23:00,0,4250,30,0,247775
2016-01-04,23:00,00:00,0,4035,23.9,0,259854.00000000003
2016-01-05,00:00,01:00,0,4142,25.03,0,262064.34
2016-01-05,01:00,02:00,0,4228,24.42,0,270084.63999999996
2016-01-05,02:00,03:00,0,4385,22.34,0,289234.6
2016-01-05,03:00,04:00,0,4426,21.5,0,295656.8
2016-01-05,04:00,05:00,0,4606,20,0,314589.8
2016-01-05,05:00,06:00,0,4640,23.53,0,300532.8
2016-01-05,06:00,07:00,0,4535,28.96,0,269106.89999999997
2016-01-05,07:00,08:00,0,4583,38.32,0,229058.34
2016-01-05,08:00,09:00,111,4484,41.45,33305.55,210075.39999999997
2016-01-05,09:00,10:00,386,4460,40.72,116101.07999999999,212206.8
2016-01-05,10:00,11:00,831,4494,40.66,249998.04000000004,214094.16
2016-01-05,11:00,12:00,1176,4512,40.33,354175.92000000004,216440.63999999998
2016-01-05,12:00,13:00,1278,4564,38.25,387553.5,228428.19999999998
2016-01-05,13:00,14:00,1195,4603,36.98,363901.39999999997,236225.96
2016-01-05,14:00,15:00,950,4377,34.91,291260.50000000006,233688.03
2016-01-05,15:00,16:00,561,4151,33.5,172788,227474.8
2016-01-05,16:00,17:00,202,3839,35.1,61892.799999999996,204234.8
2016-01-05,17:00,18:00,55,3634,42.44,16448.3,166655.24
2016-01-05,18:00,19:00,0,3716,42.94,0,168557.76
2016-01-05,19:00,20:00,0,3860,42.92,0,175166.8
2016-01-05,20:00,21:00,0,3689,38.35,0,184265.55
2016-01-05,21:00,22:00,0,3518,34.42,0,189549.84
2016-01-05,22:00,23:00,0,3356,32.99,0,185620.36
2016-01-05,23:00,00:00,0,3047,32,0,171546.1
2016-01-06,00:00,01:00,0,2866,26.62,0,176774.87999999998
2016-01-06,01:00,02:00,0,2797,25.58,0,175427.84
2016-01-06,02:00,03:00,0,2694,24.59,0,171634.74
2016-01-06,03:00,04:00,0,2482,22.5,0,163315.6
2016-01-06,04:00,05:00,0,2363,23.16,0,153925.82
2016-01-06,05:00,06:00,0,2263,24.99,0,143270.53
2016-01-06,06:00,07:00,0,2136,26.62,0,131748.47999999998
2016-01-06,07:00,08:00,0,2101,38.92,0,103747.37999999999
2016-01-06,08:00,09:00,78,2142,41.96,23364.120000000003,99260.28
2016-01-06,09:00,10:00,328,2163,40.96,98577.12000000001,102396.42
2016-01-06,10:00,11:00,760,2042,39.13,229801.2,100405.13999999998
2016-01-06,11:00,12:00,1087,1933,40.08,327643.54000000004,93209.26
2016-01-06,12:00,13:00,1293,1845,40.73,388895.61,87766.65
2016-01-06,13:00,14:00,1325,1888,38.26,401793,94475.52
2016-01-06,14:00,15:00,1201,1877,35.44,367578.06,99218.22
2016-01-06,15:00,16:00,745,1828,36.92,226912.09999999998,93922.63999999998
2016-01-06,16:00,17:00,233,1800,41.28,69951.26000000001,84636
2016-01-06,17:00,18:00,52,1856,44.95,15420.6,80457.59999999999
2016-01-06,18:00,19:00,0,1963,46.9,0,81268.2
2016-01-06,19:00,20:00,0,2226,43.95,0,98723.09999999999
2016-01-06,20:00,21:00,0,2383,39.94,0,115241.88
2016-01-06,21:00,22:00,0,2606,32.4,0,145675.4
2016-01-06,22:00,23:00,0,2690,33.51,0,147385.1
2016-01-06,23:00,00:00,0,2885,30.11,0,167878.15
2016-01-07,00:00,01:00,0,2933,26.41,0,181523.37
2016-01-07,01:00,02:00,0,2958,26.05,0,184135.5
2016-01-07,02:00,03:00,0,3402,24.93,0,215584.74
2016-01-07,03:00,04:00,0,4248,22.39,0,279985.68
2016-01-07,04:00,05:00,0,4883,22.32,0,322180.33999999997
2016-01-07,05:00,06:00,0,5454,24.2,0,349601.39999999997
2016-01-07,06:00,07:00,0,6002,31,0,343914.6
2016-01-07,07:00,08:00,0,6739,42.47,0,308848.37
2016-01-07,08:00,09:00,64,7141,42.97,19105.92,323701.52999999997
2016-01-07,09:00,10:00,222,7102,41.93,66504.54,329319.74
2016-01-07,10:00,11:00,525,6787,41.62,157437,316817.16
2016-01-07,11:00,12:00,857,6351,41.5,257100,297226.8
2016-01-07,12:00,13:00,1072,6657,40.66,322500.48000000004,317139.48
2016-01-07,13:00,14:00,1154,7015,40.33,347550.18,336509.55
2016-01-07,14:00,15:00,951,7230,36.51,290045.49,374441.7
2016-01-07,15:00,16:00,590,7068,33.49,181725.9,387397.07999999996
2016-01-07,16:00,17:00,212,6692,34.19,65149.72,362104.12
2016-01-07,17:00,18:00,49,6145,40.66,14741.160000000002,292747.8
2016-01-07,18:00,19:00,0,5472,40.8,0,259920
2016-01-07,19:00,20:00,0,4931,42.1,0,227812.19999999998
2016-01-07,20:00,21:00,0,4466,36.5,0,231338.8
2016-01-07,21:00,22:00,0,4129,34.5,0,222140.19999999998
2016-01-07,22:00,23:00,0,3749,33.49,0,205482.68999999997
2016-01-07,23:00,00:00,0,3375,28.76,0,200947.49999999997
2016-01-08,00:00,01:00,0,2871,24.36,0,183571.74
2016-01-08,01:00,02:00,0,2560,19.33,0,176563.2
2016-01-08,02:00,03:00,0,2145,16.1,0,154868.99999999997
2016-01-08,03:00,04:00,0,1821,15,0,133479.3
2016-01-08,04:00,05:00,0,1569,15,0,115007.7
2016-01-08,05:00,06:00,0,1412,18.14,0,99065.92
2016-01-08,06:00,07:00,0,1267,25.21,0,79935.03
2016-01-08,07:00,08:00,0,1294,36.46,0,67080.95999999999
2016-01-08,08:00,09:00,61,1270,39.53,18420.170000000002,61937.899999999994
2016-01-08,09:00,10:00,291,1355,37.69,88408.71,68576.55
2016-01-08,10:00,11:00,674,1302,37.66,204788.16000000003,65933.28
2016-01-08,11:00,12:00,1042,1120,36.91,317382.78,57556.8
2016-01-08,12:00,13:00,1130,1032,36.13,345068.1,53839.439999999995
2016-01-08,13:00,14:00,1096,954,36.13,334685.52,49770.17999999999
2016-01-08,14:00,15:00,895,876,32.99,276116.45,48451.56
2016-01-08,15:00,16:00,532,856,32.08,164611.44,48124.32
2016-01-08,16:00,17:00,206,923,37.16,62694.04000000001,47202.22
2016-01-08,17:00,18:00,49,1106,45,14528.5,47889.799999999996
2016-01-08,18:00,19:00,0,1236,46.97,0,51083.88
2016-01-08,19:00,20:00,0,1202,40.09,0,57948.41999999999
2016-01-08,20:00,21:00,0,1242,34.61,0,66682.98
2016-01-08,21:00,22:00,0,1362,31.52,0,77334.36
2016-01-08,22:00,23:00,0,1363,32.5,0,76055.4
2016-01-08,23:00,00:00,0,1466,36.1,0,76525.2
2016-01-09,00:00,01:00,0,1549,31.11,0,88587.31
2016-01-09,01:00,02:00,0,1601,29,0,94939.29999999999
2016-01-09,02:00,03:00,0,1839,24.3,0,117696
2016-01-09,03:00,04:00,0,1953,23.23,0,127081.70999999999
2016-01-09,04:00,05:00,0,1944,21.96,0,128964.96
2016-01-09,05:00,06:00,0,2057,22.45,0,135453.44999999998
2016-01-09,06:00,07:00,0,2135,23.07,0,139266.05
2016-01-09,07:00,08:00,0,2392,25,0,151413.6
2016-01-09,08:00,09:00,58,2591,32.11,17944.62,145588.29
2016-01-09,09:00,10:00,233,2644,37.12,70920.54,135319.92
2016-01-09,10:00,11:00,619,2517,36.13,189024.03,131311.88999999998
2016-01-09,11:00,12:00,983,2611,35.76,300542.42,137181.94
2016-01-09,12:00,13:00,1162,2911,34.06,357245.27999999997,157892.63999999998
2016-01-09,13:00,14:00,1162,3382,31.54,360173.51999999996,191962.32
2016-01-09,14:00,15:00,1041,3523,27.92,326436.77999999997,212718.74
2016-01-09,15:00,16:00,758,3602,27,238391,220802.59999999998
2016-01-09,16:00,17:00,255,4000,30.5,79305,231200
2016-01-09,17:00,18:00,51,4785,36.99,15530.01,245518.34999999998
2016-01-09,18:00,19:00,0,5562,36.8,0,286443
2016-01-09,19:00,20:00,0,6061,35,0,323051.3
2016-01-09,20:00,21:00,0,6239,29,0,369972.69999999995
2016-01-09,21:00,22:00,0,6391,25.01,0,404486.38999999996
2016-01-09,22:00,23:00,0,6231,25.1,0,393799.19999999995
2016-01-09,23:00,00:00,0,6204,22.28,0,409588.07999999996
2016-01-10,00:00,01:00,0,6189,15.58,0,450064.08
2016-01-10,01:00,02:00,0,6039,19.05,0,418200.75
2016-01-10,02:00,03:00,0,5985,16.96,0,426969.9
2016-01-10,03:00,04:00,0,5745,12.75,0,434034.75
2016-01-10,04:00,05:00,0,5363,10.81,0,415578.87
2016-01-10,05:00,06:00,0,5019,10.85,0,388721.55
2016-01-10,06:00,07:00,0,5065,9.85,0,397349.25
2016-01-10,07:00,08:00,0,5040,13.47,0,377143.2
2016-01-10,08:00,09:00,72,4967,16.24,23418.72,357922.02
2016-01-10,09:00,10:00,305,4833,19.41,98237.45,332945.37
2016-01-10,10:00,11:00,642,4838,20.12,206325.96,329854.83999999997
2016-01-10,11:00,12:00,946,4817,21.85,302388.89999999997,320089.64999999997
2016-01-10,12:00,13:00,1163,4844,22.93,370496.91,316652.28
2016-01-10,13:00,14:00,1130,4791,21.24,361893.8,321284.46
2016-01-10,14:00,15:00,916,4689,20.53,294008.52,317773.52999999997
2016-01-10,15:00,16:00,583,4370,21.45,186589.15,292134.5
2016-01-10,16:00,17:00,219,3939,23.92,69550.01999999999,253592.81999999998
2016-01-10,17:00,18:00,47,3832,26.58,14801.240000000002,236511.04
2016-01-10,18:00,19:00,0,3938,35,0,209895.4
2016-01-10,19:00,20:00,0,3918,33,0,216665.4
2016-01-10,20:00,21:00,0,3795,30.66,0,218743.8
2016-01-10,21:00,22:00,0,3663,26.89,0,224944.83
2016-01-10,22:00,23:00,0,3667,26.93,0,225043.78999999998
2016-01-10,23:00,00:00,0,3845,23.12,0,250617.09999999998
2016-01-11,00:00,01:00,0,3763,21.95,0,249675.05
2016-01-11,01:00,02:00,0,3775,20.04,0,257681.49999999997
2016-01-11,02:00,03:00,0,3725,19.78,0,255236.99999999997
2016-01-11,03:00,04:00,0,3551,19.36,0,244805.94
2016-01-11,04:00,05:00,0,3689,19.56,0,253581.86
2016-01-11,05:00,06:00,0,4323,21.67,0,288041.49
2016-01-11,06:00,07:00,0,4910,28.5,0,293618
2016-01-11,07:00,08:00,0,5203,41.61,0,242928.06999999998
2016-01-11,08:00,09:00,66,5354,45.93,19507.62,226848.97999999998
2016-01-11,09:00,10:00,312,5668,44,92820,251092.4
2016-01-11,10:00,11:00,812,6018,41.94,243242.72,278994.48
2016-01-11,11:00,12:00,1203,6230,41.96,360346.62000000005,288698.19999999995
2016-01-11,12:00,13:00,1391,6441,37.96,422224.14,324239.94
2016-01-11,13:00,14:00,1478,6746,36.24,451174.27999999997,351196.75999999995
2016-01-11,14:00,15:00,1477,6863,33.57,454812.61,375611.99
2016-01-11,15:00,16:00,1102,7055,31,342171,404251.5
2016-01-11,16:00,17:00,351,7216,32,108634.5,406260.8
2016-01-11,17:00,18:00,57,7384,37.21,17344.530000000002,377248.56
2016-01-11,18:00,19:00,0,7358,42.88,0,334200.36
2016-01-11,19:00,20:00,0,7039,40,0,339983.69999999995
2016-01-11,20:00,21:00,0,6698,33.09,0,369796.57999999996
2016-01-11,21:00,22:00,0,6396,30.26,0,371223.83999999997
2016-01-11,22:00,23:00,0,6281,33.18,0,346208.72
2016-01-11,23:00,00:00,0,6175,28.1,0,371735
2016-01-12,00:00,01:00,0,6206,21.51,0,414498.73999999993
2016-01-12,01:00,02:00,0,6162,19.81,0,422035.37999999995
2016-01-12,02:00,03:00,0,5840,19.1,0,404127.99999999994
2016-01-12,03:00,04:00,0,5563,15.74,0,403651.28
2016-01-12,04:00,05:00,0,5592,13.78,0,416715.83999999997
2016-01-12,05:00,06:00,0,5718,20.19,0,389452.98
2016-01-12,06:00,07:00,0,5679,24.38,0,363001.68
2016-01-12,07:00,08:00,0,5826,35.92,0,305165.87999999995
2016-01-12,08:00,09:00,90,5604,40.5,27090,267871.2
2016-01-12,09:00,10:00,448,5535,41,134624,261805.49999999997
2016-01-12,10:00,11:00,1030,5652,38.66,311925.2,280565.28
2016-01-12,11:00,12:00,1535,5985,36.46,468236.4,310262.39999999997
2016-01-12,12:00,13:00,1828,6358,35,560282,338881.39999999997
2016-01-12,13:00,14:00,1663,6586,33.3,512536.6,362230
2016-01-12,14:00,15:00,1385,6799,32.21,428366.65,381355.91
2016-01-12,15:00,16:00,854,6938,33,263459,383671.39999999997
2016-01-12,16:00,17:00,319,6708,36.08,97428.98000000001,350291.76
2016-01-12,17:00,18:00,58,6696,41.94,17374.48,310426.56
2016-01-12,18:00,19:00,0,6782,46.99,0,280164.42
2016-01-12,19:00,20:00,0,6846,45.39,0,293761.86
2016-01-12,20:00,21:00,0,6893,38.08,0,346166.46
2016-01-12,21:00,22:00,0,7018,30.51,0,405570.22
2016-01-12,22:00,23:00,0,7042,29.93,0,411041.54
2016-01-12,23:00,00:00,0,7122,26.24,0,441991.32
2016-01-13,00:00,01:00,0,7033,21,0,473320.89999999997
2016-01-13,01:00,02:00,0,6820,19.66,0,468124.8
2016-01-13,02:00,03:00,0,6520,18.13,0,457508.4
2016-01-13,03:00,04:00,0,6202,15.76,0,449893.07999999996
2016-01-13,04:00,05:00,0,5786,18.05,0,406466.5
2016-01-13,05:00,06:00,0,5351,20.83,0,361031.97
2016-01-13,06:00,07:00,0,5054,29.88,0,295254.68
2016-01-13,07:00,08:00,0,4749,46.83,0,196941.03
2016-01-13,08:00,09:00,104,4327,47.05,30622.8,178488.75
2016-01-13,09:00,10:00,563,3738,47.39,165583.93000000002,152921.58
2016-01-13,10:00,11:00,1353,3136,46.82,398702.04000000004,130081.27999999998
2016-01-13,11:00,12:00,1924,2877,46.5,567580,120258.59999999999
2016-01-13,12:00,13:00,2023,2655,45.8,598201.1,112837.5
2016-01-13,13:00,14:00,1890,2345,41.34,567302.3999999999,110121.19999999998
2016-01-13,14:00,15:00,1510,2052,39.02,456744.80000000005,101122.55999999998
2016-01-13,15:00,16:00,922,1809,37.44,280343.32,92005.74
2016-01-13,16:00,17:00,313,1644,39.58,94500.96,80095.68
2016-01-13,17:00,18:00,59,1894,43,17611.5,85798.2
2016-01-13,18:00,19:00,0,2356,50.07,0,90069.87999999999
2016-01-13,19:00,20:00,0,2637,49.98,0,101049.84
2016-01-13,20:00,21:00,0,3037,41.1,0,143346.4
2016-01-13,21:00,22:00,0,3275,34.15,0,177341.25
2016-01-13,22:00,23:00,0,3204,38.09,0,160872.83999999997
2016-01-13,23:00,00:00,0,3186,36,0,166627.8
2016-01-14,00:00,01:00,0,3373,26.4,0,208788.69999999998
2016-01-14,01:00,02:00,0,3377,23.06,0,220315.47999999998
2016-01-14,02:00,03:00,0,3413,22.22,0,225531.04
2016-01-14,03:00,04:00,0,3483,22.03,0,230818.40999999997
2016-01-14,04:00,05:00,0,3615,22.53,0,237758.55
2016-01-14,05:00,06:00,0,3673,23.9,0,236541.2
2016-01-14,06:00,07:00,0,3561,33.18,0,196282.31999999998
2016-01-14,07:00,08:00,0,3396,44.41,0,149050.44
2016-01-14,08:00,09:00,75,3190,46.94,22092,131938.4
2016-01-14,09:00,10:00,321,2977,46.3,94759.2,125034
2016-01-14,10:00,11:00,731,2977,47.51,214906.69,121431.83
2016-01-14,11:00,12:00,1084,2840,47.21,319010.36000000004,116695.59999999999
2016-01-14,12:00,13:00,1261,3252,48.37,369636.93,129852.36
2016-01-14,13:00,14:00,1297,3966,50,378075.5,151897.8
2016-01-14,14:00,15:00,1080,4534,45.7,319464,193148.39999999997
2016-01-14,15:00,16:00,732,4671,42.99,218509.32,211643.00999999998
2016-01-14,16:00,17:00,304,4749,42.34,90944.63999999998,218264.03999999998
2016-01-14,17:00,18:00,58,4819,47.52,17050.84,196518.81999999998
2016-01-14,18:00,19:00,0,4981,54.1,0,170350.19999999998
2016-01-14,19:00,20:00,0,5448,53.9,0,187411.19999999998
2016-01-14,20:00,21:00,0,5654,47.28,0,231927.08
2016-01-14,21:00,22:00,0,5864,34.37,0,316245.52
2016-01-14,22:00,23:00,0,5860,35.51,0,309349.4
2016-01-14,23:00,00:00,0,5878,30.16,0,341746.92
2016-01-15,00:00,01:00,0,5905,35.64,0,310957.3
2016-01-15,01:00,02:00,0,5814,28,0,350584.2
2016-01-15,02:00,03:00,0,5843,24.36,0,373601.42
2016-01-15,03:00,04:00,0,5822,23.5,0,377265.6
2016-01-15,04:00,05:00,0,5667,22.94,0,370395.12
2016-01-15,05:00,06:00,0,5593,27,0,342850.89999999997
2016-01-15,06:00,07:00,0,5344,33.4,0,293385.6
2016-01-15,07:00,08:00,0,5284,42.69,0,241003.24
2016-01-15,08:00,09:00,92,5228,47.52,27046.160000000003,213197.83999999997
2016-01-15,09:00,10:00,511,4925,48,149978.5,198477.5
2016-01-15,10:00,11:00,1317,4876,48,386539.5,196502.8
2016-01-15,11:00,12:00,1895,5066,46.95,558172.25,209479.09999999998
2016-01-15,12:00,13:00,2165,5553,44,644087.5,245997.9
2016-01-15,13:00,14:00,2202,5835,42.05,659388.9,269868.75
2016-01-15,14:00,15:00,1733,6008,39.99,522516.82999999996,290246.48
2016-01-15,15:00,16:00,1089,5673,37.65,330892.65,287337.45
2016-01-15,16:00,17:00,434,5497,38,131719,276499.1
2016-01-15,17:00,18:00,77,5446,45.26,22810.48,234395.84
2016-01-15,18:00,19:00,0,5469,48.04,0,220181.94
2016-01-15,19:00,20:00,0,5455,49.98,0,209035.6
2016-01-15,20:00,21:00,0,5180,46,0,219113.99999999997
2016-01-15,21:00,22:00,0,4924,42.7,0,224534.39999999997
2016-01-15,22:00,23:00,0,4456,42.1,0,205867.19999999998
2016-01-15,23:00,00:00,0,4146,40.5,0,198178.8
2016-01-16,00:00,01:00,0,3841,32.1,0,215864.19999999998
2016-01-16,01:00,02:00,0,3615,29.31,0,213248.84999999998
2016-01-16,02:00,03:00,0,3394,25.58,0,212871.68
2016-01-16,03:00,04:00,0,3109,24.73,0,197639.12999999998
2016-01-16,04:00,05:00,0,3017,24.08,0,193751.74
2016-01-16,05:00,06:00,0,2712,25.32,0,170801.75999999998
2016-01-16,06:00,07:00,0,2638,24.77,0,167592.14
2016-01-16,07:00,08:00,0,2556,27.61,0,155123.63999999998
2016-01-16,08:00,09:00,106,2354,33.27,32672.38,129540.61999999998
2016-01-16,09:00,10:00,610,2379,38.75,184677.5,117879.45
2016-01-16,10:00,11:00,1457,2283,40.35,438775.55,109469.84999999999
2016-01-16,11:00,12:00,2076,2282,39,627990,112502.59999999999
2016-01-16,12:00,13:00,2407,2208,37.06,732787.08,113137.91999999998
2016-01-16,13:00,14:00,2325,2141,36.06,710148,111845.83999999998
2016-01-16,14:00,15:00,1892,2137,33.32,583076.56,117492.26
2016-01-16,15:00,16:00,1187,2174,32.1,367257.8,122178.79999999999
2016-01-16,16:00,17:00,485,2145,34.1,149089,116258.99999999999
2016-01-16,17:00,18:00,76,2117,39.77,22931.480000000003,102738.00999999998
2016-01-16,18:00,19:00,0,2045,49.5,0,79346
2016-01-16,19:00,20:00,0,2025,52.56,0,72373.49999999999
2016-01-16,20:00,21:00,0,1845,44.78,0,80294.4
2016-01-16,21:00,22:00,0,1811,39.24,0,88847.65999999999
2016-01-16,22:00,23:00,0,1733,41.95,0,80324.54999999999
2016-01-16,23:00,00:00,0,1700,40.06,0,82007.99999999999
2016-01-17,00:00,01:00,0,1703,37.86,0,85899.31999999999
2016-01-17,01:00,02:00,0,1703,34.6,0,91451.09999999999
2016-01-17,02:00,03:00,0,1569,32.12,0,88146.42
2016-01-17,03:00,04:00,0,1515,29.01,0,89824.34999999999
2016-01-17,04:00,05:00,0,1469,24.37,0,93913.16999999998
2016-01-17,05:00,06:00,0,1395,24.36,0,89196.3
2016-01-17,06:00,07:00,0,1290,27.64,0,78251.4
2016-01-17,07:00,08:00,0,1192,29.99,0,69505.52
2016-01-17,08:00,09:00,119,1154,32.4,36782.9,64508.6
2016-01-17,09:00,10:00,599,1066,34.56,183857.06,57286.84
2016-01-17,10:00,11:00,1370,1016,37.06,417082.8,52059.84
2016-01-17,11:00,12:00,2013,927,38.1,610744.2,46535.399999999994
2016-01-17,12:00,13:00,2428,911,38.56,735538.32,45313.13999999999
2016-01-17,13:00,14:00,2333,836,36.2,712264.9,43555.6
2016-01-17,14:00,15:00,1894,784,34.88,580738.28,41881.28
2016-01-17,15:00,16:00,1126,764,32.45,347990.3,42669.399999999994
2016-01-17,16:00,17:00,391,752,31.94,121037.96,42382.72
2016-01-17,17:00,18:00,65,884,39.49,19630.649999999998,43148.03999999999
2016-01-17,18:00,19:00,0,1156,47.84,0,46771.759999999995
2016-01-17,19:00,20:00,0,1465,51.81,0,53457.84999999999
2016-01-17,20:00,21:00,0,1820,46.5,0,76076
2016-01-17,21:00,22:00,0,2153,40.87,0,102116.79
2016-01-17,22:00,23:00,0,2389,40.63,0,113883.62999999999
2016-01-17,23:00,00:00,0,2554,38.79,0,126448.54
2016-01-18,00:00,01:00,0,2619,38.14,0,131369.03999999998
2016-01-18,01:00,02:00,0,2745,35.66,0,144496.8
2016-01-18,02:00,03:00,0,2881,31.92,0,162430.78
2016-01-18,03:00,04:00,0,2887,25.94,0,180033.32
2016-01-18,04:00,05:00,0,2917,23.51,0,188992.42999999996
2016-01-18,05:00,06:00,0,2891,31.21,0,165047.19
2016-01-18,06:00,07:00,0,2909,39.3,0,142541
